Time,Aggregate,Fridge_Freezer,Fridge_Freezer_ON,Tumble_Dryer,Tumble_Dryer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Food_Mixer,Food_Mixer_ON,Television,Television_ON,Kettle_Toaster,Kettle_Toaster_ON,Vivarium,Vivarium_ON,Pond_Pump,Pond_Pump_ON
2014-04-01 03:49:52,1997.0,113.0,1,1726.0,1,0.0,0,84.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 03:50:00,1976.0,111.0,1,1717.0,1,0.0,0,80.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 03:50:08,1233.0,114.5,1,972.75,1,0.0,0,77.25,1,0.25,0,0.0,0,15.25,0,0.0,0,0.0,0
2014-04-01 03:50:16,490.0,118.0,1,228.5,1,0.0,0,74.5,1,0.5,0,0.0,0,15.5,0,0.0,0,0.0,0
2014-04-01 03:50:24,507.0,120.0,1,238.75,1,0.0,0,77.25,1,0.25,0,0.0,0,15.75,0,0.0,0,0.0,0
2014-04-01 03:50:32,524.0,122.0,1,249.0,1,0.0,0,80.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 03:50:40,508.0,123.0,1,256.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:48,456.0,113.0,1,213.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:56,506.0,121.0,1,211.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 03:51:04,508.0,112.0,1,275.0,1,0.0,0,72.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:12,544.0,126.0,1,264.0,1,0.0,0,78.0,1,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 03:51:20,523.0,130.0,1,269.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:28,522.0,117.0,1,271.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:36,449.0,117.0,1,210.0,1,0.0,0,80.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:44,488.0,124.0,1,239.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:52,472.0,117.0,1,205.0,1,0.0,0,82.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 03:52:00,482.0,122.0,1,231.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:08,1605.0,125.0,1,249.0,1,0.0,0,83.0,1,1091.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:16,1566.0,119.0,1,223.0,1,0.0,0,79.0,1,1095.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:24,1587.0,118.0,1,278.0,1,0.0,0,78.0,1,1110.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:32,1608.0,117.5,1,251.5,1,0.0,0,77.0,1,1103.5,1,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 03:52:40,1594.6666666666667,120.25,1,234.25,1,0.0,0,81.0,1,1095.25,1,0.0,0,3.75,0,0.0,0,0.0,0
2014-04-01 03:52:48,1581.3333333333333,123.0,1,217.0,1,0.0,0,85.0,1,1087.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:56,1568.0,115.0,1,247.0,1,0.0,0,75.0,1,1075.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:04,1603.5,122.0,1,250.5,1,0.0,0,79.0,1,1100.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:12,1572.0,117.0,1,215.0,1,0.0,0,83.0,1,1062.0,1,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 03:53:20,1576.0,124.0,1,231.0,1,0.0,0,78.0,1,1101.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:28,1568.0,121.0,1,258.0,1,0.0,0,73.0,1,1064.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:36,1602.0,118.0,1,255.0,1,0.0,0,80.0,1,1052.0,1,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 03:53:44,1598.0,130.0,1,208.0,1,0.0,0,83.0,1,1084.0,1,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 03:53:52,574.0,120.0,1,267.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 03:54:00,486.0,113.0,1,236.0,1,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:08,510.0,117.0,1,256.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:16,606.0,129.0,1,283.0,1,0.0,0,84.0,1,0.0,0,0.0,0,14.0,0,49.0,1,0.0,0
2014-04-01 03:54:24,538.0,122.0,1,281.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:32,518.0,125.0,1,250.0,1,0.0,0,76.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 03:54:40,518.5,125.4,1,251.0,1,0.0,0,76.6,1,0.0,0,0.0,0,12.6,0,0.0,0,0.0,0
2014-04-01 03:54:48,519.0,125.8,1,252.0,1,0.0,0,77.2,1,0.0,0,0.0,0,11.2,0,0.0,0,0.0,0
2014-04-01 03:54:56,519.5,126.2,1,253.0,1,0.0,0,77.8,1,0.0,0,0.0,0,9.8,0,0.0,0,0.0,0
2014-04-01 03:55:04,520.0,126.6,1,254.0,1,0.0,0,78.4,1,0.0,0,0.0,0,8.4,0,0.0,0,0.0,0
2014-04-01 03:55:12,520.5,127.0,1,255.0,1,0.0,0,79.0,1,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 03:55:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:36,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:44,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:52,523.0,129.0,1,260.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:00,487.0,122.0,1,235.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:08,495.0,115.0,1,247.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:16,524.0,116.0,1,262.0,1,0.0,0,84.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 03:56:24,508.0,118.0,1,249.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 03:56:32,536.0,119.0,1,280.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:40,509.0,119.0,1,244.0,1,0.0,0,86.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:48,478.0,116.0,1,231.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:56,524.0,124.0,1,263.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:04,503.0,119.0,1,237.0,1,0.0,0,79.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 03:57:12,522.0,119.0,1,227.0,1,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 03:57:20,372.0,1.0,0,233.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:28,375.0,1.0,0,252.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:36,371.0,1.0,0,237.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:44,374.0,1.0,0,256.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:52,375.0,1.0,0,235.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:00,377.0,1.0,0,227.0,1,0.0,0,81.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 03:58:08,337.0,1.0,0,206.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:16,384.0,1.0,0,249.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:24,381.0,1.0,0,241.0,1,0.0,0,79.75,1,1.0,0,0.0,0,17.0,0,0.0,0,0.0,0
2014-04-01 03:58:32,350.0,1.5,0,220.5,1,0.0,0,77.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:40,396.0,1.0,0,269.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:48,389.0,1.0,0,253.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:56,382.0,1.0,0,237.0,1,0.0,0,86.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:04,368.5,1.0,0,230.0,1,0.0,0,78.0,1,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 03:59:12,354.0,1.0,0,225.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:20,421.0,1.0,0,239.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 03:59:28,393.0,1.0,0,257.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:36,2596.0,1.0,0,232.0,1,0.0,0,80.0,1,0.0,0,2241.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:44,2550.0,1.0,0,257.0,1,0.0,0,80.0,1,0.0,0,2165.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:52,2546.0,1.0,0,195.0,1,0.0,0,78.0,1,1.0,0,2218.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:00,2636.0,1.0,0,239.0,1,0.0,0,78.0,1,1.0,0,2249.0,1,14.0,0,0.0,0,0.0,0
2014-04-01 04:00:08,2707.0,1.0,0,249.0,1,0.0,0,77.0,1,0.0,0,2307.0,1,0.0,0,0.0,0,10.0,1
2014-04-01 04:00:16,2559.0,1.0,0,242.0,1,0.0,0,83.0,1,0.0,0,2180.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:24,2615.0,1.0,0,248.0,1,0.0,0,76.0,1,1.0,0,2225.0,1,15.0,0,0.0,0,0.0,0
2014-04-01 04:00:32,2576.0,1.0,0,236.0,1,0.0,0,75.0,1,0.0,0,2196.0,1,0.0,0,0.0,0,9.0,0
2014-04-01 04:00:40,2550.0,1.0,0,249.0,1,0.0,0,83.0,1,1.0,0,2157.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:48,2699.0,1.0,0,258.0,1,0.0,0,80.0,1,1.0,0,2292.0,1,14.0,0,0.0,0,0.0,0
2014-04-01 04:00:56,2587.0,1.0,0,265.0,1,0.0,0,77.0,1,1.0,0,2182.0,1,14.0,0,0.0,0,0.0,0
2014-04-01 04:01:04,2721.0,1.0,0,250.0,1,0.0,0,79.5,1,0.0,0,2245.5,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:12,2732.0,1.0,0,269.0,1,0.0,0,82.0,1,0.0,0,2309.0,1,15.0,0,0.0,0,0.0,0
2014-04-01 04:01:20,2602.0,1.0,0,241.0,1,0.0,0,83.0,1,1.0,0,2220.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:28,1498.75,1.0,0,251.0,1,0.0,0,83.75,1,0.75,0,1110.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:36,395.5,1.0,0,261.0,1,0.0,0,84.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:44,394.7142857142857,1.0,0,259.14285714285717,1,0.0,0,84.14285714285714,1,0.4285714285714286,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:52,393.92857142857144,1.0,0,257.2857142857143,1,0.0,0,83.78571428571429,1,0.35714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:00,393.14285714285717,1.0,0,255.42857142857142,1,0.0,0,83.42857142857143,1,0.2857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:08,392.35714285714283,1.0,0,253.57142857142858,1,0.0,0,83.07142857142857,1,0.2142857142857143,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:16,391.57142857142856,1.0,0,251.71428571428572,1,0.0,0,82.71428571428571,1,0.1428571428571429,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:32,390.0,1.0,0,248.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:40,695.0,1.0,0,550.0,1,0.0,0,78.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:02:48,738.5,1.0,0,572.0,1,0.0,0,79.0,1,0.5,0,0.0,0,7.5,0,24.5,1,0.0,0
2014-04-01 04:02:56,782.0,1.0,0,594.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,49.0,1,0.0,0
2014-04-01 04:03:04,722.0,1.0,0,562.0,1,0.0,0,77.0,1,1.0,0,0.0,0,13.0,0,0.0,0,10.0,1
2014-04-01 04:03:12,797.0,1.0,0,647.0,1,0.0,0,79.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:03:20,748.0,1.0,0,619.0,1,0.0,0,79.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:28,743.0,1.0,0,619.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:36,785.0,1.0,0,650.0,1,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:44,777.0,0.0,0,648.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:52,727.0,1.0,0,579.0,1,0.0,0,74.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:04:00,749.0,1.0,0,604.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:04:08,722.0,1.0,0,590.0,1,0.0,0,73.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:16,919.0,132.0,1,602.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 04:04:24,966.0,111.0,1,672.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 04:04:32,855.0,121.0,1,604.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:40,893.0,128.0,1,640.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:48,805.0,117.0,1,553.0,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:56,895.0,116.0,1,652.0,1,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:04,876.0,125.0,1,621.5,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:12,866.0,119.0,1,614.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:20,829.0,116.0,1,555.0,1,0.0,0,86.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:05:28,827.0,122.0,1,566.0,1,0.0,0,80.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:05:36,855.0,115.0,1,558.0,1,0.0,0,86.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:44,832.0,124.5,1,576.0,1,0.0,0,83.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:52,858.5,121.75,1,595.0,1,0.0,0,83.25,1,0.25,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 04:06:00,885.0,119.0,1,614.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 04:06:08,903.0,126.0,1,638.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:16,803.0,121.0,1,548.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:24,901.0,118.0,1,642.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:32,763.0,119.0,1,509.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:40,840.0,122.0,1,665.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:48,883.0,115.0,1,710.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:56,810.0,120.0,1,589.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 04:07:04,769.0,128.0,1,588.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:12,826.0,122.0,1,648.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:20,718.0,126.0,1,523.0,1,0.0,0,0.0,0,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:07:28,803.0,119.0,1,628.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:36,838.0,128.0,1,605.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,44.0,1,10.0,1
2014-04-01 04:07:44,778.0,127.0,1,592.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:07:52,170.0,110.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:00,175.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:08,183.0,118.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:08:16,174.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:24,175.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:32,179.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:40,172.0,128.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:48,169.0,116.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:56,232.0,115.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,0,44.0,1,0.0,0
2014-04-01 04:09:04,171.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:12,173.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:20,163.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:28,186.0,118.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:09:36,176.0,115.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:09:44,190.0,131.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:52,171.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:00,173.0,117.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:08,192.0,122.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:10:16,179.0,115.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:10:24,171.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:32,167.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:40,164.0,115.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:48,185.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:56,179.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:04,197.0,124.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:11:12,210.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 04:11:20,176.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:28,253.0,120.0,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:36,264.0,111.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:11:44,246.0,112.5,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:52,234.0,114.0,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:00,281.0,121.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:12:08,145.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 04:12:16,145.0,1.0,0,0.0,0,0.0,0,78.5,1,0.5,0,0.0,0,4.0,0,0.0,0,4.5,0
2014-04-01 04:12:24,145.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:12:32,144.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:40,127.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:48,129.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:56,150.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:13:04,138.0,1.0,0,0.0,0,0.0,0,86.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:12,177.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 04:13:20,135.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 04:13:28,128.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:36,133.5,1.0,0,0.0,0,0.0,0,80.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:44,139.0,1.0,0,0.0,0,0.0,0,82.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:52,132.0,1.0,0,0.0,0,0.0,0,80.5,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:00,125.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:08,149.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:14:16,129.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:24,192.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 04:14:32,147.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:40,125.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:48,133.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,22.0,1,0.0,0
2014-04-01 04:14:56,181.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 04:15:04,135.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:12,129.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:20,148.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
