Time,Aggregate,Fridge,Fridge_ON,Freezer_Garage,Freezer_Garage_ON,Freezer,Freezer_ON,Tumble_Dryer,Tumble_Dryer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Television_Site,Television_Site_ON,Toaster,Toaster_ON,Kettle,Kettle_ON
2014-04-01 03:40:40,2993.0,1.0,0,1782.0,1,0.0,0,80.0,1,1088.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:40:48,3054.0,1.0,0,1721.0,1,0.0,0,77.0,1,1156.0,1,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 03:40:56,3000.0,1.0,0,1752.0,1,0.0,0,38.5,1,1132.5,1,0.0,0,0.0,0,23.0,0,0.0,0
2014-04-01 03:41:04,2946.0,1.0,0,1783.0,1,0.0,0,0.0,0,1109.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:41:12,2992.0,1.0,0,1831.0,1,0.0,0,0.0,0,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:41:20,2844.0,1.0,0,1722.0,1,0.0,0,0.0,0,1068.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:41:28,3026.0,1.0,0,1791.0,1,0.0,0,0.0,0,1091.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:41:36,3075.0,1.0,0,1899.0,1,0.0,0,0.0,0,1114.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:41:44,2935.0,1.0,0,1768.0,1,0.0,0,0.0,0,1106.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:41:52,2924.0,1.0,0,1754.0,1,0.0,0,0.0,0,1115.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:42:00,2961.0,1.0,0,1808.0,1,0.0,0,0.0,0,1109.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:42:08,2956.0,1.0,0,1788.0,1,0.0,0,0.0,0,1106.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:42:16,2992.0,1.0,0,1790.0,1,0.0,0,0.0,0,1134.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:42:24,1908.0,1.0,0,1838.0,1,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:42:32,1941.0,1.0,0,1883.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:42:40,1793.0,1.0,0,1741.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:42:48,1801.0,1.0,0,1737.0,1,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:42:56,1817.0,1.0,0,1741.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:43:04,1770.0,1.0,0,1717.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:43:12,1809.0,1.0,0,1755.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:43:20,1914.0,1.0,0,1846.0,1,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:43:28,1877.0,1.0,0,1819.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:43:36,379.0,1.0,0,240.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:43:44,415.5,1.0,0,247.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:43:52,452.0,1.0,0,308.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:44:00,332.0,1.0,0,196.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:44:08,407.0,1.0,0,231.0,1,0.0,0,73.0,1,0.0,0,0.0,0,0.0,0,42.0,0,9.0,0
2014-04-01 03:44:16,388.5,1.0,0,232.0,1,0.0,0,76.5,1,0.0,0,0.0,0,0.0,0,21.0,0,4.5,0
2014-04-01 03:44:24,370.0,1.0,0,233.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:44:32,393.5,1.0,0,236.5,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 03:44:40,392.0,0.0,0,256.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:44:48,431.0,1.0,0,278.0,1,0.0,0,75.0,1,0.0,0,0.0,0,17.0,1,0.0,0,0.0,0
2014-04-01 03:44:56,350.0,1.0,0,224.0,1,0.0,0,73.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:45:04,363.0,1.0,0,237.0,1,0.0,0,75.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:45:12,376.0,1.0,0,250.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:45:20,445.0,1.0,0,252.0,1,0.0,0,82.0,1,1.0,0,0.0,0,14.0,1,44.0,0,0.0,0
2014-04-01 03:45:28,346.0,1.0,0,219.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:45:36,424.0,1.0,0,274.0,1,0.0,0,82.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:45:44,373.0,1.0,0,235.0,1,0.0,0,79.0,1,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 03:45:52,422.0,1.0,0,265.0,1,0.0,0,81.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 03:46:00,397.0,1.0,0,257.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:46:08,403.0,1.0,0,242.0,1,0.0,0,84.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:46:16,387.0,1.0,0,236.0,1,0.0,0,79.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:46:24,382.5,1.0,0,246.5,1,0.0,0,78.0,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 03:46:32,378.0,1.0,0,257.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:46:40,376.0,1.0,0,236.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:46:48,344.0,1.0,0,219.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:46:56,389.0,1.0,0,256.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 03:47:04,385.0,1.0,0,237.0,1,0.0,0,77.0,1,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 03:47:12,405.0,1.0,0,267.0,1,0.0,0,75.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:47:20,436.0,1.0,0,257.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 03:47:28,371.0,1.0,0,234.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:47:36,404.0,1.0,0,262.0,1,0.0,0,77.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:47:44,370.0,1.0,0,232.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:47:52,397.0,1.0,0,266.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:48:00,396.0,1.0,0,263.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:48:08,355.0,1.0,0,225.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:48:16,410.5,1.0,0,250.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 03:48:24,409.75,1.0,0,263.0,1,0.0,0,80.5,1,0.5,0,0.0,0,0.0,0,11.0,0,0.0,0
2014-04-01 03:48:32,409.0,1.0,0,276.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:48:40,409.0,1.0,0,268.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:48:48,388.0,1.0,0,256.0,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:48:56,385.0,1.0,0,247.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:04,363.0,1.0,0,221.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:12,396.0,1.0,0,261.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:20,372.0,1.0,0,228.5,1,0.0,0,78.5,1,1.0,0,0.0,0,6.5,0,0.0,0,4.5,0
2014-04-01 03:49:28,397.5,1.0,0,244.25,1,0.0,0,81.75,1,1.0,0,0.0,0,10.25,1,0.0,0,2.25,0
2014-04-01 03:49:36,423.0,1.0,0,260.0,1,0.0,0,85.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:49:44,382.0,1.0,0,242.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:52,385.0,1.0,0,242.0,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:00,396.0,1.0,0,207.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 03:50:08,374.0,1.0,0,243.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:16,540.0,122.0,1,268.0,1,0.0,0,78.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:50:24,508.0,123.0,1,244.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:32,469.0,110.0,1,223.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:40,501.0,127.0,1,239.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:48,513.0,110.0,1,261.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:56,525.0,126.0,1,261.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:04,547.0,124.0,1,281.0,1,0.0,0,77.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 03:51:12,506.0,117.0,1,261.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:20,510.0,132.0,1,232.0,1,0.0,0,77.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:51:28,564.0,120.0,1,258.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,45.0,0,10.0,0
2014-04-01 03:51:36,501.0,110.0,1,246.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:44,499.0,120.0,1,240.0,1,0.0,0,77.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:51:52,507.0,120.0,1,251.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:00,492.0,125.0,1,237.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:08,2734.0,119.0,1,256.0,1,0.0,0,80.0,1,0.0,0,2215.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:16,2690.0,120.5,1,245.0,1,0.0,0,79.0,1,0.5,0,2188.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:24,2646.0,122.0,1,234.0,1,0.0,0,78.0,1,1.0,0,2161.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:32,2617.0,127.0,1,256.0,1,0.0,0,78.0,1,1.0,0,2102.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:40,2682.0,117.0,1,244.0,1,0.0,0,77.0,1,1.0,0,2196.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:48,2767.0,117.0,1,243.0,1,0.0,0,79.0,1,1.0,0,2265.0,1,14.0,1,0.0,0,0.0,0
2014-04-01 03:52:56,2756.0,112.0,1,265.0,1,0.0,0,82.0,1,1.0,0,2240.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:04,2752.0,115.0,1,244.0,1,0.0,0,75.0,1,1.0,0,2267.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:12,2734.0,109.0,1,245.0,1,0.0,0,79.0,1,1.0,0,2250.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:20,2659.5,113.5,1,255.5,1,0.0,0,80.0,1,0.5,0,2153.5,1,0.0,0,0.0,0,5.0,0
2014-04-01 03:53:28,2585.0,118.0,1,266.0,1,0.0,0,81.0,1,0.0,0,2057.0,1,0.0,0,0.0,0,10.0,0
2014-04-01 03:53:36,2633.0,119.0,1,245.0,1,0.0,0,81.0,1,0.5,0,2128.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:44,515.0,124.0,1,248.0,1,0.0,0,79.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:53:52,478.0,115.0,1,235.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:00,519.0,128.0,1,261.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:08,486.0,115.0,1,245.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:16,530.0,131.0,1,261.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:24,505.0,117.0,1,249.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:32,673.5,122.0,1,236.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:40,842.0,113.0,1,605.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:48,839.0,116.0,1,596.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:56,891.0,131.0,1,624.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:04,861.0,122.0,1,597.0,1,0.0,0,75.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:55:12,888.0,121.0,1,626.0,1,0.0,0,80.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:55:20,778.0,114.0,1,523.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:28,895.0,121.0,1,638.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:36,939.0,126.0,1,670.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0
2014-04-01 03:55:44,830.0,116.0,1,581.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:52,819.0,109.0,1,581.0,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:00,846.0,127.0,1,588.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:08,2127.0,118.0,1,669.0,1,1209.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:16,2065.0,122.0,1,593.0,1,1219.0,1,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:24,1953.0,116.0,1,552.0,1,1151.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:32,2073.0,119.0,1,611.0,1,1209.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:40,2078.0,111.0,1,541.0,1,1240.0,1,79.0,1,0.0,0,0.0,0,12.0,1,46.0,0,0.0,0
2014-04-01 03:56:48,2007.0,113.0,1,552.0,1,1205.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:56,2083.0,123.0,1,612.0,1,1221.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:04,2086.0,121.0,1,590.0,1,1211.0,1,85.0,1,1.0,0,0.0,0,15.0,1,0.0,0,9.0,0
2014-04-01 03:57:12,2081.0,129.0,1,636.0,1,1176.0,1,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:20,2032.0,127.0,1,593.0,1,1169.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:28,1983.0,121.0,1,539.0,1,1186.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:36,2036.0,124.0,1,522.0,1,1247.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,11.0,0
2014-04-01 03:57:44,2099.0,126.0,1,624.0,1,1197.0,1,77.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:57:52,2018.0,120.0,1,553.0,1,1219.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:00,2070.0,112.0,1,659.0,1,1163.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:08,2123.0,121.0,1,617.0,1,1250.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:16,2070.0,122.0,1,609.0,1,1192.0,1,79.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 03:58:24,2055.0,117.0,1,611.0,1,1201.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:32,2122.0,116.0,1,633.0,1,1220.0,1,77.0,1,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 03:58:40,2083.0,117.0,1,638.0,1,1196.0,1,73.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:48,2056.0,127.0,1,573.0,1,1227.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:56,2028.0,118.0,1,622.0,1,1144.0,1,80.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 03:59:04,2104.0,122.0,1,603.0,1,1234.0,1,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 03:59:12,2105.25,121.5,1,617.25,1,1217.75,1,80.75,1,0.0,0,0.0,0,0.0,0,22.5,0,4.5,0
2014-04-01 03:59:20,2106.5,121.0,1,631.5,1,1201.5,1,77.5,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 03:59:28,2010.0,121.0,1,563.0,1,1190.0,1,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:36,2057.5,120.0,1,613.75,1,1191.0,1,80.25,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:44,2105.0,119.0,1,664.5,1,1192.0,1,75.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:52,2062.0,123.0,1,602.0,1,1200.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:00,1441.0,124.0,1,0.0,0,1181.0,1,74.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:00:08,1454.0,114.0,1,0.0,0,1211.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:16,1483.0,123.0,1,0.0,0,1204.0,1,74.0,1,1.0,0,0.0,0,14.0,1,0.0,0,10.0,0
2014-04-01 04:00:24,2532.0,62.0,1,0.0,0,1197.5,1,77.0,1,0.5,0,1129.5,1,7.0,0,0.0,0,5.0,0
2014-04-01 04:00:32,3581.0,1.0,0,0.0,0,1191.0,1,80.0,1,0.0,0,2259.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:40,3664.0,1.0,0,0.0,0,1248.0,1,84.0,1,0.0,0,2262.0,1,0.0,0,0.0,0,10.0,0
2014-04-01 04:00:48,3489.0,1.0,0,0.0,0,1143.0,1,87.0,1,0.0,0,2199.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:56,3460.0,1.0,0,0.0,0,1164.0,1,78.0,1,0.0,0,2165.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:04,3517.0,1.0,0,0.0,0,1189.0,1,82.0,1,0.0,0,2198.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:12,3501.0,1.0,0,0.0,0,1189.0,1,83.0,1,1.0,0,2173.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:20,3563.0,1.0,0,0.0,0,1164.0,1,80.0,1,1.0,0,2222.0,1,0.0,0,44.0,0,0.0,0
2014-04-01 04:01:28,3583.0,1.0,0,0.0,0,1231.0,1,86.0,1,1.0,0,2223.0,1,0.0,0,22.0,0,0.0,0
2014-04-01 04:01:36,1318.0,1.0,0,0.0,0,1175.0,1,80.0,1,0.0,0,0.0,0,12.0,1,0.0,0,0.0,0
2014-04-01 04:01:44,1302.0,1.0,0,0.0,0,1167.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:52,1389.0,1.0,0,0.0,0,1254.0,1,81.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:02:00,1316.0,1.0,0,0.0,0,1187.0,1,81.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:08,1329.25,1.0,0,0.0,0,1188.25,1,79.75,1,0.5,0,0.0,0,0.0,0,10.75,0,0.0,0
2014-04-01 04:02:16,1342.5,1.0,0,0.0,0,1189.5,1,78.5,1,0.5,0,0.0,0,0.0,0,21.5,0,0.0,0
2014-04-01 04:02:24,1344.75,1.0,0,0.0,0,1198.0,1,78.75,1,0.75,0,0.0,0,3.75,0,10.75,0,0.0,0
2014-04-01 04:02:32,1347.0,1.0,0,0.0,0,1206.5,1,79.0,1,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:02:40,1358.0,1.0,0,0.0,0,1211.75,1,81.0,1,0.5,0,0.0,0,10.25,1,0.0,0,0.0,0
2014-04-01 04:02:48,1369.0,1.0,0,0.0,0,1217.0,1,83.0,1,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:02:56,1326.0,1.0,0,0.0,0,1195.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:04,1346.0,1.0,0,0.0,0,1216.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:12,1358.0,1.0,0,0.0,0,1237.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:20,1275.0,1.0,0,0.0,0,1132.0,1,80.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:03:28,1338.0,1.0,0,0.0,0,1210.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:36,1317.0,1.0,0,0.0,0,1178.0,1,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:44,1318.0,1.0,0,0.0,0,1184.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:52,1354.0,1.0,0,0.0,0,1222.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:00,1237.0,1.0,0,0.0,0,1184.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:08,1297.0,0.0,0,0.0,0,1242.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:16,1287.0,1.0,0,0.0,0,1221.0,1,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:04:24,1284.25,1.0,0,0.0,0,1208.25,1,0.0,0,0.5,0,0.0,0,9.75,0,11.0,0,0.0,0
2014-04-01 04:04:32,1281.5,1.0,0,0.0,0,1195.5,1,0.0,0,1.0,0,0.0,0,6.5,0,22.0,0,0.0,0
2014-04-01 04:04:40,1206.0,1.0,0,0.0,0,1132.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:04:48,1259.0,1.0,0,0.0,0,1205.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:56,1247.0,2.0,0,0.0,0,1198.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:04,1286.0,1.0,0,0.0,0,1232.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:12,1279.0,1.0,0,0.0,0,1222.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:20,1272.0,1.0,0,0.0,0,1212.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:28,1246.5,1.0,0,0.0,0,1188.5,1,0.0,0,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:05:36,1228.75,1.0,0,0.0,0,1172.75,1,0.0,0,0.25,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 04:05:44,1211.0,1.0,0,0.0,0,1157.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:52,1295.0,1.0,0,0.0,0,1226.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:06:00,1276.0,2.0,0,0.0,0,1216.0,1,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
