Time,Aggregate,Fridge_Freezer,Fridge_Freezer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Television,Television_ON,Microwave,Microwave_ON,Toaster,Toaster_ON,Hi_Fi,Hi_Fi_ON,Kettle,Kettle_ON,Oven_Extractor_Fan,Oven_Extractor_Fan_ON
2014-04-01 03:42:56,67.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 03:43:04,59.25,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 03:43:12,51.5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:43:20,77.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:43:28,61.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:43:36,94.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,41.0,0,0.0,0
2014-04-01 03:43:44,59.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:43:52,57.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:44:00,52.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:44:08,55.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:44:16,50.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:44:24,1873.0,1.0,0,1828.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:44:32,1830.0,1.0,0,1777.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:44:40,1829.0,1.0,0,1749.0,1,0.0,0,0.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 03:44:48,1830.5714285714287,1.0,0,1754.0,1,0.0,0,0.0,0,0.8571428571428572,0,0.0,0,13.714285714285715,1,0.0,0,0.0,0
2014-04-01 03:44:56,1832.142857142857,1.0,0,1759.0,1,0.0,0,0.0,0,0.7142857142857143,0,0.0,0,11.428571428571429,1,0.0,0,0.0,0
2014-04-01 03:45:04,1833.7142857142858,1.0,0,1764.0,1,0.0,0,0.0,0,0.5714285714285714,0,0.0,0,9.142857142857142,0,0.0,0,0.0,0
2014-04-01 03:45:12,1835.2857142857142,1.0,0,1769.0,1,0.0,0,0.0,0,0.4285714285714286,0,0.0,0,6.857142857142858,0,0.0,0,0.0,0
2014-04-01 03:45:20,1836.857142857143,1.0,0,1774.0,1,0.0,0,0.0,0,0.2857142857142858,0,0.0,0,4.571428571428573,0,0.0,0,0.0,0
2014-04-01 03:45:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:45:36,1840.0,1.0,0,1784.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:45:44,1831.0,1.0,0,1770.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:45:52,1856.0,1.0,0,1787.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:46:00,1957.0,1.0,0,1907.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:46:08,1877.0,1.0,0,1824.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:46:16,1827.0,1.0,0,1760.0,1,0.0,0,0.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 03:46:24,1952.0,119.0,1,1778.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:46:32,1981.0,128.0,1,1783.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:46:40,2044.0,108.0,1,1881.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:46:48,2004.0,121.0,1,1820.0,1,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:46:56,1915.0,116.0,1,1743.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:47:04,2004.0,118.0,1,1756.0,1,0.0,0,76.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:47:12,2044.0,119.0,1,1779.0,1,0.0,0,77.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:47:20,2117.0,119.0,1,1870.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:47:28,2022.0,120.0,1,1756.0,1,0.0,0,82.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:47:36,2071.0,122.0,1,1805.0,1,0.0,0,77.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:47:44,2075.0,122.0,1,1819.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:47:52,2008.0,122.0,1,1757.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:48:00,2079.0,121.0,1,1826.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:48:08,2111.0,126.0,1,1791.0,1,0.0,0,85.0,1,1.0,0,0.0,0,15.0,1,46.0,0,0.0,0
2014-04-01 03:48:16,1992.0,117.0,1,1741.0,1,0.0,0,86.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:48:24,2056.0,125.0,1,1802.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:48:32,2069.0,121.0,1,1802.0,1,0.0,0,78.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:48:40,2071.4,121.2,1,1806.4,1,0.0,0,77.8,1,0.8,0,0.0,0,11.2,1,0.0,0,0.0,0
2014-04-01 03:48:48,2073.8,121.4,1,1810.8,1,0.0,0,77.6,1,0.6,0,0.0,0,8.4,0,0.0,0,0.0,0
2014-04-01 03:48:56,2076.2,121.6,1,1815.2,1,0.0,0,77.4,1,0.3999999999999999,0,0.0,0,5.600000000000001,0,0.0,0,0.0,0
2014-04-01 03:49:04,2078.6,121.8,1,1819.6,1,0.0,0,77.2,1,0.19999999999999996,0,0.0,0,2.8000000000000007,0,0.0,0,0.0,0
2014-04-01 03:49:12,2081.0,122.0,1,1824.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:20,2054.0,117.0,1,1793.0,1,0.0,0,83.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:49:28,2001.0,113.0,1,1757.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:36,2064.5,120.0,1,1815.5,1,0.0,0,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:44,2070.25,118.5,1,1801.75,1,0.0,0,77.0,1,0.75,0,0.0,0,0.0,0,23.5,0,0.0,0
2014-04-01 03:49:52,2076.0,117.0,1,1788.0,1,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 03:50:00,2018.0,113.0,1,1767.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:08,2045.5,126.0,1,1785.5,1,0.0,0,79.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:16,2045.25,121.5,1,1791.5,1,0.0,0,78.75,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:24,2045.0,117.0,1,1797.5,1,0.0,0,78.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:32,2063.0,122.0,1,1783.75,1,0.0,0,78.0,1,0.25,0,0.0,0,6.5,0,24.5,0,0.0,0
2014-04-01 03:50:40,2081.0,127.0,1,1770.0,1,0.0,0,78.0,1,0.0,0,0.0,0,13.0,1,49.0,0,0.0,0
2014-04-01 03:50:48,2048.0,118.0,1,1796.0,1,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:56,2007.0,114.0,1,1756.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:04,2037.0,125.0,1,1764.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:12,2171.0,123.0,1,1908.0,1,0.0,0,79.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 03:51:20,2021.0,123.0,1,1757.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:28,2009.0,109.0,1,1771.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:36,2075.0,125.0,1,1806.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 03:51:44,2121.0,129.0,1,1866.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:52,2079.0,116.5,1,1826.5,1,0.0,0,80.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:00,2101.0,122.0,1,1831.0,1,0.0,0,78.25,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:08,2077.0,121.0,1,1784.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 03:52:16,2038.0,116.0,1,1769.0,1,0.0,0,85.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:52:24,2098.0,121.0,1,1838.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:32,2088.0,126.0,1,1826.0,1,0.0,0,77.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:52:40,1982.0,120.0,1,1727.0,1,0.0,0,73.0,1,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 03:52:48,2018.0,116.0,1,1769.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:56,2005.0,119.0,1,1752.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:04,2091.0,119.0,1,1837.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:12,2091.5,120.0,1,1812.5,1,0.0,0,79.0,1,0.5,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 03:53:20,2092.0,121.0,1,1788.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 03:53:28,2083.0833333333335,121.58333333333333,1,1785.6666666666667,1,0.0,0,79.75,1,0.16666666666666666,0,0.0,0,1.25,0,36.666666666666664,0,0.0,0
2014-04-01 03:53:36,2074.1666666666665,122.16666666666667,1,1783.3333333333333,1,0.0,0,79.5,1,0.3333333333333333,0,0.0,0,2.5,0,29.333333333333336,0,0.0,0
2014-04-01 03:53:44,2065.25,122.75,1,1781.0,1,0.0,0,79.25,1,0.5,0,0.0,0,3.75,0,22.0,0,0.0,0
2014-04-01 03:53:52,2056.3333333333335,123.33333333333333,1,1778.6666666666667,1,0.0,0,79.0,1,0.6666666666666666,0,0.0,0,5.0,0,14.666666666666668,0,0.0,0
2014-04-01 03:54:00,2047.4166666666667,123.91666666666667,1,1776.3333333333333,1,0.0,0,78.75,1,0.8333333333333333,0,0.0,0,6.25,0,7.333333333333336,0,0.0,0
2014-04-01 03:54:08,2038.5,124.5,1,1774.0,1,0.0,0,78.5,1,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 03:54:16,2070.25,125.25,1,1811.5,1,0.0,0,77.75,1,0.5,0,0.0,0,3.75,0,0.0,0,0.0,0
2014-04-01 03:54:24,2102.0,126.0,1,1849.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:32,2022.5,115.0,1,1771.5,1,0.0,0,81.0,1,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 03:54:40,2028.0,116.0,1,1774.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:48,2051.0,119.0,1,1804.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:56,2134.0,122.0,1,1857.0,1,0.0,0,84.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 03:55:04,2124.0,121.2,1,1854.4,1,0.0,0,83.0,1,1.0,0,0.0,0,12.8,1,0.0,0,0.0,0
2014-04-01 03:55:12,2114.0,120.4,1,1851.8,1,0.0,0,82.0,1,1.0,0,0.0,0,9.6,0,0.0,0,0.0,0
2014-04-01 03:55:20,2104.0,119.6,1,1849.2,1,0.0,0,81.0,1,1.0,0,0.0,0,6.399999999999999,0,0.0,0,0.0,0
2014-04-01 03:55:28,2094.0,118.8,1,1846.6,1,0.0,0,80.0,1,1.0,0,0.0,0,3.1999999999999993,0,0.0,0,0.0,0
2014-04-01 03:55:36,2084.0,118.0,1,1844.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:44,2041.0,121.0,1,1793.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:52,2112.5,123.0,1,1827.5,1,0.0,0,82.5,1,0.5,0,0.0,0,8.0,0,23.0,0,0.0,0
2014-04-01 03:56:00,2092.5,120.75,1,1813.0,1,0.0,0,81.5,1,0.5,0,0.0,0,11.0,1,11.5,0,0.0,0
2014-04-01 03:56:08,2072.5,118.5,1,1798.5,1,0.0,0,80.5,1,0.5,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:56:16,2044.0,125.0,1,1789.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:24,2035.0,123.0,1,1787.0,1,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:32,2005.0,112.0,1,1757.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:40,2093.0,118.0,1,1796.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 03:56:48,1957.0,123.0,1,1708.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:56,2098.0,113.0,1,1856.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:04,2101.5,118.5,1,1834.0,1,0.0,0,76.0,1,0.5,0,0.0,0,0.0,0,21.5,0,0.0,0
2014-04-01 03:57:12,2101.0,122.0,1,1850.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:20,2056.0,112.0,1,1804.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:28,2048.0,114.0,1,1801.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:36,2021.0,120.0,1,1768.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:44,2072.0,114.0,1,1831.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:52,2037.0,1.0,0,1900.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:00,1887.0,1.0,0,1752.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:08,1996.0,1.0,0,1848.0,1,0.0,0,78.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:58:16,1919.0,1.0,0,1777.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:24,1853.0,1.0,0,1724.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:32,1961.0,1.0,0,1814.0,1,0.0,0,78.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:58:40,1988.0,1.0,0,1859.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:48,3124.0,1.0,0,1787.0,1,1208.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:56,3076.0,1.0,0,1757.0,1,1188.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:04,3070.0,1.0,0,1762.0,1,1173.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:12,3155.0,1.0,0,1862.0,1,1170.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:20,3202.0,1.0,0,1832.0,1,1239.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:28,3116.0,1.0,0,1790.0,1,1152.0,1,79.0,1,0.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 03:59:36,3137.5,1.0,0,1819.5,1,1183.5,1,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:44,3147.0,1.0,0,1880.0,1,1140.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:52,3212.0,1.0,0,1813.0,1,1267.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:00,3043.0,1.0,0,1671.0,1,1239.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:08,3138.0,1.0,0,1806.0,1,1207.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:16,3207.0,1.0,0,1840.5,1,1214.0,1,81.0,1,0.0,0,0.0,0,14.0,1,0.0,0,4.5,0
2014-04-01 04:00:24,3200.0,1.0,0,1822.0,1,1192.0,1,80.0,1,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 04:00:32,3097.0,1.0,0,1740.0,1,1202.0,1,77.0,1,1.0,0,0.0,0,15.0,1,0.0,0,9.0,0
2014-04-01 04:00:40,3135.0,1.0,0,1775.0,1,1216.0,1,77.0,1,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:00:48,3035.0,1.0,0,1729.0,1,1179.0,1,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:56,3240.0,1.0,0,1900.0,1,1205.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:04,3131.0,1.0,0,1821.0,1,1175.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:12,3189.0,1.0,0,1880.0,1,1187.0,1,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:20,1552.0,1.0,0,237.0,1,1183.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:28,1601.5,1.0,0,262.0,1,1203.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:36,1651.0,1.0,0,287.0,1,1223.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:44,1596.0,1.0,0,233.0,1,1179.0,1,79.0,1,0.0,0,0.0,0,0.0,0,48.0,0,0.0,0
2014-04-01 04:01:52,1571.0,1.0,0,235.0,1,1211.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:00,1604.0,1.0,0,268.0,1,1211.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:08,1599.0,1.0,0,256.0,1,1183.0,1,80.0,1,1.0,0,0.0,0,14.0,1,0.0,0,10.0,1
2014-04-01 04:02:16,1559.0,1.0,0,258.0,1,1251.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:24,1475.0,1.0,0,203.0,1,1213.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:32,1478.0,0.8888888888888888,0,203.22222222222223,1,1215.2222222222222,1,0.0,0,0.8888888888888888,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:40,1481.0,0.7777777777777778,0,203.44444444444446,1,1217.4444444444443,1,0.0,0,0.7777777777777778,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:48,1484.0,0.6666666666666667,0,203.66666666666666,1,1219.6666666666667,1,0.0,0,0.6666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:56,1487.0,0.5555555555555556,0,203.88888888888889,1,1221.888888888889,1,0.0,0,0.5555555555555556,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:04,1490.0,0.4444444444444444,0,204.11111111111111,1,1224.111111111111,1,0.0,0,0.4444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:12,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:36,1502.0,0.0,0,205.0,1,1233.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:44,1509.0,1.0,0,254.0,1,1201.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:52,1486.0,1.0,0,269.0,1,1154.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:00,1508.0,1.0,0,243.5,1,1210.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:08,1538.5,1.0,0,249.0,1,1215.0,1,0.0,0,0.75,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 04:04:16,1569.0,1.0,0,254.5,1,1220.0,1,0.0,0,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 04:04:24,1577.0,1.0,0,260.0,1,1244.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 04:04:32,1464.0,1.0,0,253.0,1,1166.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:40,1542.0,1.0,0,265.0,1,1225.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:48,1532.0,1.0,0,247.0,1,1223.0,1,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:04:56,1453.0,1.0,0,270.0,1,1142.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:04,1524.0,1.0,0,266.0,1,1205.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:12,1506.0,1.0,0,225.0,1,1209.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:05:20,1542.0,1.0,0,268.0,1,1215.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:28,1484.0,1.0,0,203.0,1,1217.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:36,1533.0,1.0,0,263.0,1,1220.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:44,1464.0,1.0,0,247.0,1,1159.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:52,1598.0,1.0,0,269.0,1,1212.0,1,0.0,0,0.0,0,0.0,0,14.0,1,42.0,0,0.0,0
2014-04-01 04:06:00,1541.0,1.0,0,274.0,1,1192.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:06:08,1510.0,1.0,0,246.0,1,1207.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:16,1476.0,1.0,0,239.0,1,1179.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:24,1528.0,1.0,0,273.0,1,1205.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:32,1547.0,1.0,0,258.0,1,1191.0,1,0.0,0,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 04:06:40,1630.0,109.0,1,233.0,1,1229.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:48,1699.0,121.0,1,260.0,1,1224.0,1,0.0,0,1.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 04:06:56,1622.0,119.0,1,283.0,1,1163.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:07:04,1634.0,121.0,1,254.0,1,1214.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:12,1612.0,123.0,1,249.0,1,1170.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:07:20,2713.0,115.0,1,250.0,1,1188.0,1,0.0,0,1091.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:07:28,2762.5,115.0,1,262.0,1,1214.0,1,0.0,0,1100.0,1,0.0,0,7.5,0,0.0,0,5.0,0
2014-04-01 04:07:36,2771.0,125.0,1,230.0,1,1212.0,1,0.0,0,1129.0,1,0.0,0,15.0,1,0.0,0,0.0,0
