Time,Aggregate,Fridge,Fridge_ON,Freezer,Freezer_ON,Fridge_Freezer,Fridge_Freezer_ON,Washing_Machine_1,Washing_Machine_1_ON,Washing_Machine_2,Washing_Machine_2_ON,Computer_Site,Computer_Site_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON
2014-04-01 03:49:52,61.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:00,53.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:08,68.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:50:16,125.5,61.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,6.0,0,0.0,0,0.0,0
2014-04-01 03:50:24,236.0,131.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 03:50:32,181.0,126.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:40,183.0,126.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:48,171.0,116.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:56,199.0,132.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:51:04,179.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:51:12,168.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:20,195.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 03:51:28,166.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:36,209.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 03:51:44,167.0,109.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:52,160.0,106.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:00,169.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:08,181.0,125.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:16,171.0,115.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:24,177.0,116.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 03:52:32,184.0,114.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:52:40,187.0,114.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,20.5,0,0.0,0
2014-04-01 03:52:48,214.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 03:52:56,200.0,119.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,7.5,0,21.0,0,0.0,0
2014-04-01 03:53:04,186.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:53:12,180.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:20,178.5,122.25,1,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:28,177.0,121.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:36,175.5,120.75,1,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:44,174.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:52,188.0,119.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:54:00,170.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:08,174.0,118.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:16,194.0,130.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 03:54:24,178.0,117.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:32,175.0,122.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:40,177.5,123.5,1,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:48,180.0,125.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:56,189.0,111.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:55:04,174.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:12,227.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,43.0,0,0.0,0
2014-04-01 03:55:20,158.0,110.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:28,180.5,119.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,7.0,0,0.0,0,5.5,0
2014-04-01 03:55:36,186.75,118.0,1,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,11.0,1,0.0,0,2.75,0
2014-04-01 03:55:44,193.0,117.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:55:52,176.0,114.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:00,187.0,127.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:08,179.0,121.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:16,182.0,126.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:24,163.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:32,202.0,112.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 03:56:40,187.5,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 03:56:48,188.75,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.5,1,0.0,0,0.0,0
2014-04-01 03:56:56,190.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 03:57:04,234.0,114.0,1,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:12,255.0,117.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:20,254.0,117.4,1,0.0,0,0.0,0,80.4,1,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:28,253.0,117.8,1,0.0,0,0.0,0,79.8,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:36,252.0,118.2,1,0.0,0,0.0,0,79.2,1,0.3999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:44,251.0,118.6,1,0.0,0,0.0,0,78.6,1,0.19999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:52,250.0,119.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:00,258.0,112.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:58:08,248.0,117.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:16,253.0,113.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 03:58:24,134.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:32,134.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:40,149.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:58:48,132.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:56,128.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:04,134.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:12,142.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 03:59:20,138.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:28,172.0,1.0,0,0.0,0,0.0,0,73.0,1,1.0,0,0.0,0,0.0,0,48.0,0,0.0,0
2014-04-01 03:59:36,130.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:44,124.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:52,132.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:00,140.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:08,136.0,1.0,0,0.0,0,0.0,0,82.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:16,132.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:24,138.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:32,184.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 04:00:40,140.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:48,1229.0,1.0,0,0.0,0,0.0,0,80.0,1,1097.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:56,1229.0,1.0,0,0.0,0,0.0,0,83.0,1,1096.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:04,3466.0,1.0,0,0.0,0,0.0,0,82.0,1,1114.0,1,2220.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:12,3450.0,1.0,0,0.0,0,0.0,0,82.0,1,1096.0,1,2213.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:20,2367.5,1.0,0,0.0,0,0.0,0,80.0,1,0.5,0,2216.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 04:01:28,2343.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,2215.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:36,2337.0,1.0,0,0.0,0,0.0,0,73.0,1,1.0,0,2213.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:44,2289.0,1.0,0,0.0,0,0.0,0,85.0,1,0.0,0,2158.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:52,2390.0,1.0,0,0.0,0,0.0,0,86.0,1,1.0,0,2227.0,1,14.0,1,0.0,0,0.0,0
2014-04-01 04:02:00,2334.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,2204.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:08,2346.0,1.0,0,0.0,0,0.0,0,87.0,1,0.0,0,2196.0,1,14.0,1,0.0,0,0.0,0
2014-04-01 04:02:16,2383.0,1.0,0,0.0,0,0.0,0,85.0,1,0.0,0,2244.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:24,2364.0,1.0,0,0.0,0,0.0,0,85.0,1,0.0,0,2226.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:32,2349.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,2214.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:40,2250.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,2115.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:48,1189.0,1.0,0,0.0,0,0.0,0,77.66666666666667,1,0.0,0,1057.5,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:56,128.0,1.0,0,0.0,0,0.0,0,76.33333333333333,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:04,127.0,1.0,0,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:12,133.5,1.0,0,0.0,0,0.0,0,81.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:20,130.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:28,155.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:03:36,123.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:44,171.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 04:03:52,124.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:00,137.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:08,141.0,1.0,0,0.0,0,0.0,0,81.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:16,136.0,1.0,0,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:24,135.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:32,134.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:40,158.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,16.0,1,0.0,0,10.0,0
2014-04-01 04:04:48,151.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:04:56,138.0,1.0,0,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:04,133.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:12,130.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:20,133.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:28,134.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:36,126.0,1.0,0,0.0,0,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:44,120.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:52,128.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:00,130.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:08,133.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:16,133.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:24,138.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:32,121.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:40,134.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:48,152.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,14.0,1,0.0,0,10.0,0
2014-04-01 04:06:56,130.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:04,137.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:12,250.5,122.0,1,0.0,0,0.0,0,80.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:20,302.0,118.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,13.0,1,44.0,0,0.0,0
2014-04-01 04:07:28,275.5,120.0,1,0.0,0,0.0,0,74.5,1,0.5,0,0.0,0,6.5,0,22.0,0,0.0,0
2014-04-01 04:07:36,249.0,122.0,1,0.0,0,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:44,254.0,121.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:07:52,265.0,120.0,1,0.0,0,0.0,0,78.5,1,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:08:00,260.0,125.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:08,255.0,125.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:16,254.0,112.0,1,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:08:24,308.0,136.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 04:08:32,261.0,119.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:40,279.0,129.0,1,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:08:48,252.0,123.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:56,246.0,122.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:04,258.0,121.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:12,267.0,122.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:09:20,247.0,122.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:28,241.0,112.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:36,250.0,118.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:44,252.0,117.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:52,271.0,119.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:10:00,289.0,117.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 04:10:08,255.0,119.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:16,240.0,118.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:24,250.0,115.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:32,252.0,122.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:40,261.0,129.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:48,253.0,118.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:56,259.0,118.0,1,0.0,0,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:04,257.0,124.0,1,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:12,243.0,121.0,1,0.0,0,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:20,244.0,115.0,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:28,248.0,122.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:36,263.0,121.0,1,0.0,0,0.0,0,86.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:44,289.5,125.5,1,0.0,0,0.0,0,80.5,1,1.0,0,0.0,0,6.5,0,21.5,0,0.0,0
2014-04-01 04:11:52,251.0,119.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:00,245.0,122.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:08,255.0,119.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:16,319.0,117.25,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,15.0,1,44.0,0,0.0,0
2014-04-01 04:12:24,256.5,115.5,1,0.0,0,0.0,0,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 04:12:32,252.0,117.0,1,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:12:40,255.25,119.25,1,0.0,0,0.0,0,76.75,1,1.0,0,0.0,0,0.0,0,0.0,0,7.25,0
2014-04-01 04:12:48,258.5,121.5,1,0.0,0,0.0,0,77.5,1,1.0,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 04:12:56,263.0,119.0,1,0.0,0,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:04,258.0,127.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:12,304.0,118.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 04:13:20,305.0,114.0,1,0.0,0,0.0,0,81.5,1,1.0,0,0.0,0,16.0,1,43.0,0,0.0,0
2014-04-01 04:13:28,256.0,113.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:13:36,252.0,118.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:44,243.0,120.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:52,258.0,122.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:00,253.0,123.0,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:08,300.0,126.0,1,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 04:14:16,289.0,122.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,22.5,0,0.0,0
2014-04-01 04:14:24,254.0,120.75,1,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:32,275.5,119.5,1,0.0,0,0.0,0,82.5,1,0.5,0,0.0,0,0.0,0,23.5,0,0.0,0
2014-04-01 04:14:40,135.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:48,146.5,1.0,0,0.0,0,0.0,0,75.5,1,1.0,0,0.0,0,7.5,0,0.0,0,5.0,0
2014-04-01 04:14:56,158.0,1.0,0,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,15.0,1,0.0,0,10.0,0
2014-04-01 04:15:04,148.0,1.0,0,0.0,0,0.0,0,78.0,1,0.5,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:15:12,147.5,1.0,0,0.0,0,0.0,0,80.0,1,0.75,0,0.0,0,7.5,0,0.0,0,5.0,0
2014-04-01 04:15:20,147.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:15:28,143.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:36,131.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
