Time,Aggregate,Fridge_Freezer,Fridge_Freezer_ON,Tumble_Dryer,Tumble_Dryer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Computer_Site,Computer_Site_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Toaster,Toaster_ON
2014-04-01 04:19:12,203.0,131.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 04:19:20,233.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,0,45.0,0,0.0,0
2014-04-01 04:19:28,180.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:36,171.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:44,170.0,118.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:52,181.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:00,173.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:08,175.0,115.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:20:16,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:24,1163.0,1.0,0,0.0,0,0.0,0,0.0,0,1108.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:32,1170.0,1.0,0,0.0,0,0.0,0,0.0,0,1119.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:40,1215.0,1.0,0,0.0,0,0.0,0,0.0,0,1105.0,1,0.0,0,13.0,0,42.0,0,0.0,0
2014-04-01 04:20:48,1135.0,1.0,0,0.0,0,0.0,0,0.0,0,1085.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:56,1148.0,1.0,0,0.0,0,0.0,0,0.0,0,1092.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:04,1158.0,1.0,0,0.0,0,0.0,0,0.0,0,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:12,1167.0,1.0,0,0.0,0,0.0,0,0.0,0,1101.0,1,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:21:20,1178.0,1.0,0,0.0,0,0.0,0,0.0,0,1113.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:28,1168.0,1.0,0,0.0,0,0.0,0,0.0,0,1108.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:36,1158.0,1.0,0,0.0,0,0.0,0,0.0,0,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:44,1157.0,1.0,0,0.0,0,0.0,0,0.0,0,1102.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:52,1124.0,1.0,0,0.0,0,0.0,0,0.0,0,1069.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:00,58.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:08,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:16,51.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:24,72.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:22:32,54.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:40,54.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:48,60.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:56,101.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,50.0,0,0.0,0
2014-04-01 04:23:04,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:12,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:20,57.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:28,69.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:23:36,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:44,56.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:52,45.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:00,52.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:08,54.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:16,51.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:24,56.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:32,57.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:40,58.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:48,62.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:56,71.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:04,2265.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2198.0,1,14.0,0,0.0,0,0.0,0
2014-04-01 04:25:12,2290.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2233.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:20,2192.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2132.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:28,2289.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2241.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:36,2363.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2257.0,1,0.0,0,48.0,0,0.0,0
2014-04-01 04:25:44,2291.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2241.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:52,2390.0,112.0,1,0.0,0,0.0,0,0.0,0,0.0,0,2224.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:00,2383.0,118.0,1,0.0,0,0.0,0,0.0,0,1.0,0,2185.0,1,15.0,0,0.0,0,0.0,0
2014-04-01 04:26:08,2380.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,2203.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:16,181.0,126.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:24,173.0,118.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:32,170.0,117.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:40,167.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:48,209.0,130.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,0,0.0,0,10.0,0
2014-04-01 04:26:56,184.0,126.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:04,172.0,116.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:12,167.0,111.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:20,169.0,116.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:28,176.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:36,179.0,124.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:44,192.0,126.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:27:52,184.0,112.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:00,176.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:08,238.0,126.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15.0,0,43.0,0,0.0,0
2014-04-01 04:28:16,163.0,110.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:24,212.0,115.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 04:28:32,174.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:40,171.0,118.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:48,174.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:56,217.0,125.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 04:29:04,185.0,119.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 04:29:12,171.0,115.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:20,167.0,125.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:28,205.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 04:29:36,172.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:44,201.0,127.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:29:52,178.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:30:00,176.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:30:08,225.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,46.0,0,9.0,0
2014-04-01 04:30:16,216.5,118.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,45.5,0,4.5,0
2014-04-01 04:30:24,208.0,117.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 04:30:32,176.0,119.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:30:40,177.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:30:48,172.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:30:56,179.0,117.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:31:04,168.0,117.0,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:31:12,173.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:31:20,177.5,117.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:31:28,182.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:31:36,174.5,121.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:31:44,260.0,123.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:31:52,259.0,130.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:32:00,260.0,120.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:32:08,285.0,115.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,41.0,0,0.0,0
2014-04-01 04:32:16,254.0,122.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:32:24,261.0,127.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:32:32,251.5,125.5,1,0.0,0,0.0,0,76.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:32:40,242.0,124.0,1,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:32:48,250.0,116.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:32:56,256.0,126.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:33:04,302.0,122.5,1,0.0,0,0.0,0,81.5,1,0.5,0,0.0,0,7.5,0,25.5,0,5.0,0
2014-04-01 04:33:12,247.0,111.0,1,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:33:20,246.0,117.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:33:28,258.0,120.0,1,0.0,0,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:33:36,2008.0,111.0,1,1756.0,1,0.0,0,75.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:33:44,2044.0,127.0,1,1797.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:33:52,2138.0,117.0,1,1866.0,1,0.0,0,80.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:34:00,2021.0,116.75,1,1763.0,1,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:34:08,2088.5,116.5,1,1839.0,1,0.0,0,79.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:34:16,2009.0,111.0,1,1769.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:34:24,2018.5,116.0,1,1764.5,1,0.0,0,79.5,1,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:34:32,2028.0,121.0,1,1760.0,1,0.0,0,80.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:34:40,2091.0,127.0,1,1831.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:34:48,2113.0,122.0,1,1844.0,1,0.0,0,85.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:34:56,2072.0,119.0,1,1808.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:35:04,2012.0,116.0,1,1750.0,1,0.0,0,80.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:35:12,2021.0,115.0,1,1762.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:35:20,2022.0,117.0,1,1768.0,1,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:35:28,2042.0,124.0,1,1772.0,1,0.0,0,80.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:35:36,2058.0,120.0,1,1818.0,1,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:35:44,2008.0,122.0,1,1754.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:35:52,1996.0,113.0,1,1750.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:00,2031.5,120.5,1,1782.5,1,0.0,0,81.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:08,1941.0,1.0,0,1804.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:16,1862.0,1.0,0,1726.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:24,1934.0,1.0,0,1794.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:36:32,1966.0,1.0,0,1830.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:40,1987.0,1.0,0,1859.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:48,1941.0,1.0,0,1809.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:56,1865.0,2.0,0,1715.0,1,0.0,0,81.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:37:04,2012.0,0.0,0,1827.0,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,41.0,0,10.0,0
2014-04-01 04:37:12,1986.0,1.0,0,1837.0,1,0.0,0,81.0,1,1.0,0,0.0,0,12.0,0,0.0,0,0.0,0
2014-04-01 04:37:20,1950.0,1.0,0,1817.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:37:28,1913.0,1.0,0,1780.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:37:36,1835.0,1.0,0,1697.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:37:44,1964.0,1.0,0,1824.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:37:52,1986.0,1.0,0,1850.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:38:00,1898.0,1.0,0,1737.0,1,0.0,0,86.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:38:08,1939.0,1.0,0,1810.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:38:16,1894.5,1.0,0,1762.5,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:38:24,1961.0,1.0,0,1822.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:38:32,1914.0,1.0,0,1747.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,39.0,0,0.0,0
2014-04-01 04:38:40,2002.0,1.0,0,1852.0,1,0.0,0,76.5,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:38:48,1896.0,1.0,0,1768.0,1,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:38:56,1914.0,1.0,0,1799.0,1,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:39:04,1967.0,1.0,0,1830.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:39:12,2011.0,1.0,0,1859.0,1,0.0,0,79.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:39:20,1913.0,1.0,0,1763.0,1,0.0,0,81.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:39:28,1880.0,1.0,0,1718.0,1,0.0,0,83.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:39:36,1891.4285714285713,1.0,0,1732.7142857142858,1,0.0,0,83.42857142857143,1,0.0,0,0.0,0,12.857142857142858,0,0.0,0,0.0,0
2014-04-01 04:39:44,1902.857142857143,1.0,0,1747.4285714285713,1,0.0,0,83.85714285714286,1,0.0,0,0.0,0,10.714285714285715,0,0.0,0,0.0,0
2014-04-01 04:39:52,1914.2857142857142,1.0,0,1762.142857142857,1,0.0,0,84.28571428571429,1,0.0,0,0.0,0,8.571428571428571,0,0.0,0,0.0,0
2014-04-01 04:40:00,1925.7142857142858,1.0,0,1776.857142857143,1,0.0,0,84.71428571428571,1,0.0,0,0.0,0,6.428571428571429,0,0.0,0,0.0,0
2014-04-01 04:40:08,1937.142857142857,1.0,0,1791.5714285714287,1,0.0,0,85.14285714285714,1,0.0,0,0.0,0,4.2857142857142865,0,0.0,0,0.0,0
2014-04-01 04:40:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:40:24,1960.0,1.0,0,1821.0,1,0.0,0,86.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:40:32,1847.0,1.0,0,1717.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:40:40,1928.0,1.0,0,1798.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:40:48,1885.0,1.0,0,1758.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:40:56,1982.0,1.0,0,1828.0,1,0.0,0,85.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:41:04,1954.0,1.0,0,1819.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:41:12,1177.25,1.0,0,1039.75,1,0.0,0,81.5,1,0.5,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 04:41:20,400.5,1.0,0,260.5,1,0.0,0,80.0,1,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:41:28,398.0,1.0,0,262.5,1,0.0,0,80.0,1,0.5,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 04:41:36,395.5,1.0,0,264.5,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:41:44,386.0,1.0,0,256.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:41:52,391.625,1.0,0,253.25,1,0.0,0,80.25,1,0.0,0,0.0,0,0.0,0,5.875,0,1.25,0
2014-04-01 04:42:00,397.25,1.0,0,250.5,1,0.0,0,79.5,1,0.0,0,0.0,0,0.0,0,11.75,0,2.5,0
2014-04-01 04:42:08,402.875,1.0,0,247.75,1,0.0,0,78.75,1,0.0,0,0.0,0,0.0,0,17.625,0,3.75,0
2014-04-01 04:42:16,408.5,1.0,0,245.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,23.5,0,5.0,0
2014-04-01 04:42:24,414.125,1.0,0,242.25,1,0.0,0,77.25,1,0.0,0,0.0,0,0.0,0,29.375,0,6.25,0
2014-04-01 04:42:32,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:42:40,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:42:48,431.0,1.0,0,234.0,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,47.0,0,10.0,0
2014-04-01 04:42:56,459.0,1.0,0,264.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 04:43:04,408.0,1.0,0,281.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:43:12,354.0,1.0,0,228.0,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:43:20,409.0,1.0,0,266.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:43:28,406.5,1.0,0,265.5,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:43:36,404.0,1.0,0,265.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:43:44,411.0,1.0,0,271.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:43:52,405.0,1.0,0,252.0,1,0.0,0,77.5,1,1.0,0,0.0,0,0.0,0,21.5,0,0.0,0
2014-04-01 04:44:00,403.0,1.0,0,256.0,1,0.0,0,80.75,1,1.0,0,0.0,0,0.0,0,10.75,0,0.0,0
2014-04-01 04:44:08,401.0,1.0,0,260.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:44:16,395.0,1.0,0,255.0,1,0.0,0,85.0,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:44:24,391.0,1.0,0,257.5,1,0.0,0,79.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:44:32,420.0,1.0,0,282.0,1,0.0,0,79.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
