Time,Aggregate,Fridge,Fridge_ON,Chest_Freezer,Chest_Freezer_ON,Upright_Freezer,Upright_Freezer_ON,Tumble_Dryer,Tumble_Dryer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Computer_Site,Computer_Site_ON,Television_Site,Television_Site_ON,Electric_Heater,Electric_Heater_ON
2014-04-01 04:14:00,338.5,1.0,0,279.0,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:08,313.0,1.0,0,249.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:16,277.0,1.0,0,232.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:24,335.5,1.0,0,262.0,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,21.5,1,0.0,0
2014-04-01 04:14:32,319.5,1.0,0,253.5,1,0.0,0,0.0,0,0.5,0,0.0,0,3.5,0,10.75,1,0.0,0
2014-04-01 04:14:40,303.5,1.0,0,245.0,1,0.0,0,0.0,0,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:14:48,297.0,1.0,0,245.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:56,356.0,1.0,0,259.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 04:15:04,380.0,1.0,0,271.0,1,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,42.0,1,0.0,0
2014-04-01 04:15:12,355.0,1.0,0,303.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:20,301.0,1.0,0,236.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:28,314.0,1.0,0,259.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:36,326.0,1.0,0,267.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:44,352.0,1.0,0,255.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 04:15:52,326.0,1.0,0,273.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:00,314.0,1.0,0,257.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:08,322.0,1.0,0,273.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:16,270.0,1.0,0,219.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:24,313.0,1.0,0,256.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:32,304.0,1.0,0,253.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:40,271.0,1.0,0,221.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:48,347.0,1.0,0,291.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:56,342.0,1.0,0,280.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:04,296.0,1.0,0,246.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:12,283.0,1.0,0,219.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:20,324.0,1.0,0,264.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:28,311.0,1.0,0,266.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:36,311.5,1.0,0,249.5,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,5.0,0
2014-04-01 04:17:44,279.0,0.0,0,233.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:52,301.5,0.3333333333333333,0,247.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:00,324.0,0.6666666666666666,0,261.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:08,311.0,1.0,0,254.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:16,333.0,1.0,0,278.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:24,318.5,1.0,0,256.5,1,0.0,0,0.0,0,0.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:18:32,300.0,1.0,0,251.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:40,308.0,1.0,0,249.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:48,1375.0,1.0,0,256.0,1,0.0,0,0.0,0,1070.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:56,1365.0,1.0,0,244.0,1,0.0,0,0.0,0,1062.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:04,1416.0,1.0,0,266.0,1,0.0,0,0.0,0,1101.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:12,1413.857142857143,1.0,0,264.85714285714283,1,0.0,0,0.0,0,1097.0,1,0.0,0,2.0,0,0.0,0,0.0,0
2014-04-01 04:19:20,1411.7142857142858,1.0,0,263.7142857142857,1,0.0,0,0.0,0,1093.0,1,0.0,0,4.0,0,0.0,0,0.0,0
2014-04-01 04:19:28,1409.5714285714287,1.0,0,262.57142857142856,1,0.0,0,0.0,0,1089.0,1,0.0,0,6.0,0,0.0,0,0.0,0
2014-04-01 04:19:36,1407.4285714285713,1.0,0,261.42857142857144,1,0.0,0,0.0,0,1085.0,1,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 04:19:44,1405.2857142857142,1.0,0,260.2857142857143,1,0.0,0,0.0,0,1081.0,1,0.0,0,10.0,1,0.0,0,0.0,0
2014-04-01 04:19:52,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:00,1401.0,1.0,0,258.0,1,0.0,0,0.0,0,1073.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:20:08,1405.0,1.0,0,250.0,1,0.0,0,0.0,0,1102.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:16,1393.5,1.0,0,247.5,1,0.0,0,0.0,0,1092.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:24,1382.0,1.0,0,245.0,1,0.0,0,0.0,0,1082.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:32,1392.0,1.0,0,241.0,1,0.0,0,0.0,0,1086.0,1,0.0,0,0.0,0,0.0,0,11.0,0
2014-04-01 04:20:40,1517.0,126.0,1,226.0,1,0.0,0,0.0,0,1112.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:48,1535.0,117.0,1,250.0,1,0.0,0,0.0,0,1115.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:56,1550.0,119.0,1,260.0,1,0.0,0,0.0,0,1129.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:04,1501.0,123.0,1,224.0,1,0.0,0,0.0,0,1095.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:12,1541.0,127.0,1,234.0,1,0.0,0,0.0,0,1112.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:21:20,1534.0,127.0,1,231.0,1,0.0,0,0.0,0,1119.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:28,1537.0,133.0,1,242.0,1,0.0,0,0.0,0,1116.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:36,1529.0,114.0,1,245.0,1,0.0,0,0.0,0,1108.0,1,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:21:44,1914.0,123.0,1,635.0,1,0.0,0,0.0,0,1099.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:52,1849.0,111.0,1,578.0,1,0.0,0,0.0,0,1097.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:00,737.0,119.0,1,568.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:08,734.4545454545455,119.36363636363636,1,563.9090909090909,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:16,731.9090909090909,119.72727272727273,1,559.8181818181819,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:24,729.3636363636364,120.0909090909091,1,555.7272727272727,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:32,726.8181818181819,120.45454545454545,1,551.6363636363636,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:40,724.2727272727273,120.81818181818181,1,547.5454545454545,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:48,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:56,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:04,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:12,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:20,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:28,709.0,123.0,1,523.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:36,826.0,119.5,1,603.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 04:23:44,792.0,116.0,1,634.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:52,847.0,118.0,1,628.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 04:24:00,857.0,119.0,1,634.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 04:24:08,785.0,122.0,1,603.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:16,773.0,113.0,1,605.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:24,783.0,126.0,1,601.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:32,729.0,112.0,1,515.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 04:24:40,745.0,117.0,1,585.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:48,835.0,122.0,1,658.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:56,870.0,120.0,1,698.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:04,834.0,113.0,1,623.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,41.0,1,0.0,0
2014-04-01 04:25:12,814.8,115.7,1,610.1,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,32.8,1,0.0,0
2014-04-01 04:25:20,795.6,118.4,1,597.2,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,24.6,1,0.0,0
2014-04-01 04:25:28,776.4,121.1,1,584.3,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,16.400000000000002,1,0.0,0
2014-04-01 04:25:36,757.2,123.8,1,571.4,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,8.200000000000003,0,0.0,0
2014-04-01 04:25:44,738.0,126.5,1,558.5,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:52,836.0,135.0,1,641.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:00,875.0,116.0,1,707.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:08,819.0,121.0,1,622.0,1,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,10.0,0
2014-04-01 04:26:16,779.0,125.0,1,583.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:26:24,735.5,119.0,1,547.5,1,0.0,0,0.0,0,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:26:32,692.0,113.0,1,512.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:40,749.0,119.0,1,572.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:48,765.0,121.25,1,586.5,1,0.0,0,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:56,781.0,123.5,1,601.0,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:04,797.0,125.75,1,615.5,1,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:12,813.0,128.0,1,630.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:20,1323.5,115.0,1,662.0,1,0.0,0,0.0,0,1128.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:27:28,1834.0,114.0,1,551.0,1,0.0,0,0.0,0,1106.0,1,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:27:36,1842.6363636363637,114.72727272727273,1,560.9090909090909,1,0.0,0,0.0,0,1104.8181818181818,1,0.0,0,14.545454545454545,1,0.0,0,0.0,0
2014-04-01 04:27:44,1851.2727272727273,115.45454545454545,1,570.8181818181819,1,0.0,0,0.0,0,1103.6363636363637,1,0.0,0,13.09090909090909,1,0.0,0,0.0,0
2014-04-01 04:27:52,1859.909090909091,116.18181818181819,1,580.7272727272727,1,0.0,0,0.0,0,1102.4545454545455,1,0.0,0,11.636363636363637,1,0.0,0,0.0,0
2014-04-01 04:28:00,1868.5454545454545,116.9090909090909,1,590.6363636363636,1,0.0,0,0.0,0,1101.2727272727273,1,0.0,0,10.181818181818182,1,0.0,0,0.0,0
2014-04-01 04:28:08,1877.1818181818182,117.63636363636364,1,600.5454545454545,1,0.0,0,0.0,0,1100.090909090909,1,0.0,0,8.727272727272727,0,0.0,0,0.0,0
2014-04-01 04:28:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:32,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:40,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:48,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:56,1929.0,122.0,1,660.0,1,0.0,0,0.0,0,1093.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:04,1836.0,119.0,1,544.0,1,0.0,0,0.0,0,1116.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:12,1796.0,115.0,1,543.0,1,0.0,0,0.0,0,1090.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:20,1928.0,120.0,1,640.0,1,0.0,0,0.0,0,1108.0,1,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:29:28,1837.0,118.0,1,583.0,1,0.0,0,0.0,0,1081.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:36,1878.0,109.0,1,607.0,1,0.0,0,0.0,0,1109.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:44,1989.0,113.0,1,677.0,1,0.0,0,0.0,0,1133.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:29:52,1875.0,115.0,1,633.0,1,0.0,0,0.0,0,1079.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:30:00,843.0,124.0,1,644.0,1,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:30:08,811.0,117.0,1,638.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:30:16,782.0,124.0,1,593.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:30:24,759.0,121.5,1,560.5,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,21.5,1,5.0,0
2014-04-01 04:30:32,736.0,119.0,1,528.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 04:30:40,779.0,116.0,1,614.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,21.5,1,0.0,0
2014-04-01 04:30:48,171.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:30:56,220.0,124.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 04:31:04,166.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:31:12,1289.0,119.0,1,0.0,0,0.0,0,0.0,0,1117.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:31:20,1261.0,115.0,1,0.0,0,0.0,0,0.0,0,1094.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:31:28,1334.0,116.0,1,0.0,0,0.0,0,0.0,0,1106.0,1,0.0,0,14.0,1,43.0,1,0.0,0
2014-04-01 04:31:36,1292.0,119.0,1,0.0,0,0.0,0,0.0,0,1110.5,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:31:44,1172.0,1.0,0,0.0,0,0.0,0,0.0,0,1116.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:31:52,1180.0,1.0,0,0.0,0,0.0,0,0.0,0,1117.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:32:00,2267.5,1.0,0,0.0,0,0.0,0,0.0,0,1093.0,1,1106.0,1,7.5,0,0.0,0,0.0,0
2014-04-01 04:32:08,3355.0,1.0,0,0.0,0,0.0,0,0.0,0,1069.0,1,2212.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 04:32:16,3388.0,1.0,0,0.0,0,0.0,0,0.0,0,1115.0,1,2203.0,1,14.0,1,0.0,0,0.0,0
2014-04-01 04:32:24,2206.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2156.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:32:32,2270.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2221.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:32:40,2327.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2281.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:32:48,2243.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2190.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:32:56,2245.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2196.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:33:04,61.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:33:12,47.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:33:20,53.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:33:28,58.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:33:36,61.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:33:44,59.857142857142854,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,7.714285714285714,0
2014-04-01 04:33:52,58.714285714285715,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,6.428571428571429,0
2014-04-01 04:34:00,57.57142857142857,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,5.142857142857142,0
2014-04-01 04:34:08,56.42857142857143,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,3.8571428571428568,0
2014-04-01 04:34:16,55.285714285714285,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,2.571428571428571,0
2014-04-01 04:34:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:34:32,53.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:34:40,53.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:34:48,59.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:34:56,78.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:35:04,48.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:35:12,42.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:35:20,61.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:35:28,97.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 04:35:36,50.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:35:44,43.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:35:52,74.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:36:00,67.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:36:08,45.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:16,48.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:24,56.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:32,68.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:36:40,56.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:48,53.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:36:56,102.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 04:37:04,52.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:37:12,54.0,1.0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:37:20,56.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:37:28,67.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:37:36,64.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:37:44,111.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,43.0,1,10.0,0
2014-04-01 04:37:52,43.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:38:00,46.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:38:08,46.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:38:16,45.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:38:24,50.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:38:32,52.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:38:40,234.83333333333334,1.0,0,0.0,0,0.0,0,0.0,0,180.16666666666666,1,0.0,0,2.5,0,0.0,0,0.0,0
2014-04-01 04:38:48,417.6666666666667,1.0,0,0.0,0,0.0,0,0.0,0,359.3333333333333,1,0.0,0,5.0,0,0.0,0,0.0,0
2014-04-01 04:38:56,600.5,1.0,0,0.0,0,0.0,0,0.0,0,538.5,1,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:39:04,783.3333333333334,1.0,0,0.0,0,0.0,0,0.0,0,717.6666666666666,1,0.0,0,10.0,1,0.0,0,0.0,0
