Time,Aggregate,Fridge,Fridge_ON,Fridge_Freezer,Fridge_Freezer_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Computer_Site,Computer_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Router,Router_ON,Hi_Fi,Hi_Fi_ON
2014-04-01 04:02:00,648.0,1.0,0,587.5,1,0.0,0,0.0,0,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:02:08,625.0,1.0,0,577.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:16,640.5,1.0,0,593.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:24,656.0,1.0,0,609.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:32,703.0,1.0,0,645.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:40,705.0,1.0,0,653.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:48,702.125,1.0,0,649.625,1,0.0,0,0.0,0,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:56,699.25,1.0,0,646.25,1,0.0,0,0.0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:04,696.375,1.0,0,642.875,1,0.0,0,0.0,0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:12,693.5,1.0,0,639.5,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:20,690.625,1.0,0,636.125,1,0.0,0,0.0,0,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:28,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:36,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:44,682.0,1.0,0,626.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:52,655.0,1.0,0,608.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:00,571.0,1.0,0,516.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:08,699.5,1.0,0,652.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:16,649.0,1.0,0,589.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:24,709.0,1.0,0,663.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:32,623.0,1.0,0,570.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:40,645.0,1.0,0,592.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:48,677.0,1.0,0,620.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:56,634.0,1.0,0,580.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:04,644.0,1.0,0,593.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:12,45.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:20,177.0,126.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:28,187.0,115.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:05:36,181.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:05:44,170.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:52,186.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:06:00,189.0,121.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:06:08,173.0,126.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:16,193.0,128.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:06:24,200.0,122.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,0,0.0,0,10.0,1
2014-04-01 04:06:32,173.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:40,165.0,121.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:48,179.0,125.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:56,174.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:04,170.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:12,194.0,124.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:07:20,181.0,119.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:07:28,178.0,114.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,11.25,0,0.0,0,0.0,0
2014-04-01 04:07:36,175.0,110.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:07:44,187.0,125.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.5,0,0.0,0,4.5,0
2014-04-01 04:07:52,177.5,122.75,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.75,0,0.0,0,2.25,0
2014-04-01 04:08:00,168.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:08,175.5,119.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:08:16,177.0,125.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:24,171.5,121.5,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:32,166.0,118.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:40,179.0,123.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:48,195.0,128.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:08:56,223.0,128.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 04:09:04,178.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,12.0,0,0.0,0,0.0,0
2014-04-01 04:09:12,169.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:20,180.0,116.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:09:28,181.5,115.75,1,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,3.5,0,0.0,0,4.5,0
2014-04-01 04:09:36,183.0,115.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:09:44,176.0,113.75,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 04:09:52,169.0,112.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:00,205.0,117.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,7.5,0,24.0,1,0.0,0
2014-04-01 04:10:08,173.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:16,176.0,122.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:24,183.0,122.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:32,188.0,114.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:10:40,178.5,113.5,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 04:10:48,169.0,113.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:56,179.0,126.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:04,179.4,124.8,1,0.0,0,0.0,0,0.0,0,0.8,0,0.0,0,2.8,0,0.0,0,0.0,0
2014-04-01 04:11:12,179.8,123.6,1,0.0,0,0.0,0,0.0,0,0.6,0,0.0,0,5.6,0,0.0,0,0.0,0
2014-04-01 04:11:20,180.2,122.4,1,0.0,0,0.0,0,0.0,0,0.3999999999999999,0,0.0,0,8.399999999999999,0,0.0,0,0.0,0
2014-04-01 04:11:28,180.6,121.2,1,0.0,0,0.0,0,0.0,0,0.19999999999999996,0,0.0,0,11.2,0,0.0,0,0.0,0
2014-04-01 04:11:36,181.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:11:44,168.0,118.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:52,201.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,41.0,1,0.0,0
2014-04-01 04:12:00,223.0,113.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 04:12:08,221.0,128.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 04:12:16,172.0,121.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:24,169.0,122.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:32,186.0,132.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:40,178.0,121.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:48,193.0,120.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17.0,0,0.0,0,0.0,0
2014-04-01 04:12:56,171.0,119.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:04,164.0,110.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:12,163.0,118.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:20,178.0,130.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:28,161.0,115.5,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:36,166.5,117.75,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:44,172.0,120.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:52,203.0,124.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13.0,0,0.0,0,10.0,1
2014-04-01 04:14:00,314.0,118.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,16.0,0,43.0,1,0.0,0
2014-04-01 04:14:08,242.0,110.0,1,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:16,266.0,121.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:14:24,240.0,110.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:32,258.0,125.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:40,255.0,124.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:48,248.0,120.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:56,248.0,114.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:04,243.5,115.5,1,0.0,0,0.0,0,79.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:12,246.0,118.0,1,0.0,0,0.0,0,77.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:20,248.5,120.5,1,0.0,0,0.0,0,75.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:28,257.0,124.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:36,255.0,122.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:44,254.33333333333334,121.0,1,0.0,0,0.0,0,77.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:52,253.66666666666666,120.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:00,253.0,119.0,1,0.0,0,0.0,0,76.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:08,252.33333333333334,118.0,1,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:16,251.66666666666666,117.0,1,0.0,0,0.0,0,75.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:24,251.0,116.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:32,246.0,120.0,1,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 04:16:40,303.0,114.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,13.0,0,45.0,1,0.0,0
2014-04-01 04:16:48,145.5,1.0,0,0.0,0,0.0,0,77.0,1,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:16:56,127.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:04,144.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:17:12,134.0,1.0,0,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:20,182.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,15.0,0,41.0,1,0.0,0
2014-04-01 04:17:28,132.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:36,1238.0,1.0,0,0.0,0,0.0,0,78.0,1,1103.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:44,1255.0,1.0,0,0.0,0,0.0,0,76.0,1,1124.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:52,1238.0,1.0,0,0.0,0,0.0,0,81.0,1,1103.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:00,1222.0,1.0,0,0.0,0,0.0,0,76.0,1,1092.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:08,1248.0,1.0,0,0.0,0,0.0,0,83.0,1,1105.0,1,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:18:16,1240.75,1.0,0,0.0,0,0.0,0,81.0,1,1104.5,1,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:18:24,1233.5,1.0,0,0.0,0,0.0,0,79.0,1,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:32,125.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:40,131.0,1.0,0,0.0,0,0.0,0,78.5,1,0.0,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 04:18:48,137.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:18:56,136.75,1.0,0,0.0,0,0.0,0,80.75,1,0.25,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 04:19:04,136.5,1.0,0,0.0,0,0.0,0,81.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:12,138.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:20,149.0,1.0,0,0.0,0,0.0,0,83.0,1,0.5,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 04:19:28,160.0,1.0,0,0.0,0,0.0,0,86.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:19:36,197.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,16.0,0,46.0,1,0.0,0
2014-04-01 04:19:44,144.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:52,133.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:00,132.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:08,149.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:20:16,137.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:24,127.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:32,150.0,1.0,0,0.0,0,0.0,0,74.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:20:40,139.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:48,145.0,1.0,0,0.0,0,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:56,149.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:21:04,129.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:12,147.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:21:20,177.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 04:21:28,122.0,1.0,0,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:36,132.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:44,130.0,1.0,0,0.0,0,0.0,0,76.75,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:52,128.0,1.0,0,0.0,0,0.0,0,76.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:00,126.0,1.0,0,0.0,0,0.0,0,76.25,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:08,124.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:16,148.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:22:24,142.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:32,133.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:40,134.5,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:48,136.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:56,128.0,1.0,0,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:04,132.0,1.0,0,0.0,0,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:12,146.0,1.0,0,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:20,135.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:28,161.0,1.0,0,0.0,0,0.0,0,80.5,1,0.5,0,0.0,0,7.0,0,20.5,1,0.0,0
2014-04-01 04:23:36,130.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:44,135.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:52,153.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:24:00,152.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:24:08,131.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:16,137.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:24,2286.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,2148.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:32,2407.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,2249.0,1,16.0,0,0.0,0,0.0,0
2014-04-01 04:24:40,2466.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,2315.0,1,0.0,0,0.0,0,9.0,0
2014-04-01 04:24:48,2320.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,2168.0,1,14.0,0,0.0,0,0.0,0
2014-04-01 04:24:56,2314.0,1.0,0,0.0,0,0.0,0,77.5,1,0.0,0,2173.5,1,7.0,0,0.0,0,0.0,0
2014-04-01 04:25:04,2308.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,2179.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:12,2314.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,2153.0,1,0.0,0,46.0,1,0.0,0
2014-04-01 04:25:20,2320.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,2182.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:28,2429.0,1.0,0,0.0,0,0.0,0,77.0,1,1.0,0,2284.0,1,13.0,0,0.0,0,0.0,0
2014-04-01 04:25:36,2290.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,2165.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:44,2324.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,2185.0,1,0.0,0,0.0,0,9.0,0
2014-04-01 04:25:52,2284.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,2152.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:00,2280.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,1812.6666666666667,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:08,1773.25,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,1473.3333333333335,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:16,1266.5,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,1134.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:24,701.75,1.0,0,0.0,0,0.0,0,79.5,1,0.25,0,567.0,1,3.5,0,0.0,0,0.0,0
2014-04-01 04:26:32,137.0,1.0,0,0.0,0,0.0,0,78.0,1,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:26:40,133.0,1.0,0,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:48,144.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:56,678.5,1.0,0,0.0,0,0.0,0,83.0,1,542.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:04,1213.0,1.0,0,0.0,0,0.0,0,84.0,1,1084.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:12,1231.0,1.0,0,0.0,0,0.0,0,83.0,1,1083.0,1,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:27:20,1252.0,1.0,0,0.0,0,0.0,0,78.0,1,1119.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:28,1261.0,1.0,0,0.0,0,0.0,0,77.0,1,1113.0,1,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:27:36,1230.0,1.0,0,0.0,0,0.0,0,79.5,1,1089.0,1,0.0,0,7.0,0,0.0,0,0.0,0
