Time,Aggregate,Fridge_Freezer,Fridge_Freezer_ON,Television_Site_Lounge,Television_Site_Lounge_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Toaster,Toaster_ON,Television_Site_Bedroom,Television_Site_Bedroom_ON,Not_Used,Not_Used_ON,Not_Used_1,Not_Used_1_ON,Not_Used_2,Not_Used_2_ON
2014-04-01 04:00:48,3022.0,1.0,0,1755.0,1,1206.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:00:56,3066.0,1.0,0,1814.0,1,1201.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:04,3096.0,113.0,1,1743.0,1,1184.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:12,3161.5,115.0,1,1843.5,1,1149.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:20,3164.0,115.64285714285714,1,1842.2142857142858,1,1150.2857142857142,1,0.0,0,0.07142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:28,3166.5,116.28571428571429,1,1840.9285714285713,1,1151.5714285714287,1,0.0,0,0.14285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:36,3169.0,116.92857142857143,1,1839.642857142857,1,1152.857142857143,1,0.0,0,0.21428571428571427,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:44,3171.5,117.57142857142857,1,1838.357142857143,1,1154.142857142857,1,0.0,0,0.2857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:52,3174.0,118.21428571428571,1,1837.0714285714287,1,1155.4285714285713,1,0.0,0,0.3571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:08,3179.0,119.5,1,1834.5,1,1158.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:16,3201.0,119.0,1,1830.0,1,1206.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:24,3224.0,121.0,1,1764.0,1,1208.0,1,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:32,3325.0,120.0,1,1833.0,1,1222.0,1,77.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:02:40,3182.0,110.0,1,1696.0,1,1229.0,1,82.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:02:48,3338.0,119.0,1,1812.0,1,1225.0,1,80.0,0,1.0,0,0.0,0,0.0,0,48.0,1,0.0,0
2014-04-01 04:02:56,3149.0,120.0,1,1694.0,1,1201.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:04,3243.0,116.0,1,1768.0,1,1214.0,1,77.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:03:12,3312.0,115.0,1,1817.0,1,1247.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:20,3285.0,116.0,1,1773.0,1,1262.0,1,84.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:28,3299.0,120.0,1,1870.0,1,1187.0,1,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:36,2055.0,105.0,1,1686.0,1,142.0,1,75.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:44,2214.5,121.0,1,1808.5,1,148.5,1,81.5,0,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:03:52,2775.75,123.0,1,1806.25,1,147.75,1,79.25,0,570.25,1,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 04:04:00,3337.0,125.0,1,1804.0,1,147.0,1,77.0,0,1140.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:08,3357.0,119.0,1,1831.0,1,143.0,1,85.0,0,1091.0,1,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 04:04:16,3292.5,122.0,1,1794.0,1,157.0,1,78.0,0,1091.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:24,3271.0,116.5,1,1779.75,1,153.25,1,80.25,0,1087.25,1,0.0,0,3.75,0,0.0,0,0.0,0
2014-04-01 04:04:32,3249.5,111.0,1,1765.5,1,149.5,1,82.5,0,1083.5,1,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:04:40,3252.0,111.0,1,1756.0,1,147.0,1,82.0,0,1083.0,1,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:04:48,3275.0,122.0,1,1769.0,1,134.0,1,82.0,0,1117.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:56,3154.0,116.0,1,1672.0,1,139.0,1,83.0,0,1095.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:04,3308.0,119.0,1,1819.0,1,147.0,1,82.0,0,1086.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:12,3347.0,120.0,1,1811.0,1,150.0,1,74.0,0,1133.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:20,3258.0,116.0,1,1740.0,1,158.0,1,81.0,0,1110.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:28,3366.0,119.0,1,1846.0,1,146.0,1,80.0,0,1125.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:36,3299.5,121.5,1,1813.5,1,131.0,1,78.5,0,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:44,3291.0,122.0,1,1801.0,1,143.0,1,77.0,0,1087.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:52,3284.0,112.0,1,1797.0,1,144.0,1,79.0,0,1096.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:00,1783.0,124.0,1,1020.0,1,141.0,1,77.0,0,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:08,1723.0,129.0,1,243.0,1,144.0,1,73.0,0,1085.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:16,711.0,119.0,1,264.0,1,155.0,1,79.0,0,0.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 04:06:24,646.0,117.0,1,229.0,1,126.0,1,77.0,0,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 04:06:32,645.0,114.0,1,262.0,1,145.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:40,665.5,110.0,1,275.0,1,149.0,1,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:48,686.0,124.0,1,261.0,1,150.0,1,77.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:06:56,641.0,124.0,1,249.0,1,144.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:04,669.0,125.0,1,280.0,1,129.0,1,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:12,675.0,122.0,1,262.0,1,156.0,1,74.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:20,626.0,112.0,1,239.0,1,139.0,1,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:28,635.0,131.0,1,203.0,1,162.0,1,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:36,657.0,122.0,1,258.0,1,142.0,1,83.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:44,637.0,118.0,1,235.0,1,153.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:52,679.0,122.0,1,262.0,1,147.0,1,79.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:08:00,619.0,114.0,1,237.0,1,138.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:08,710.0,124.0,1,259.0,1,159.0,1,76.0,0,0.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 04:08:16,700.4,124.0,1,255.4,1,158.6,1,76.4,0,0.0,0,0.0,0,0.0,0,35.2,1,1.8,0
2014-04-01 04:08:24,690.8,124.0,1,251.8,1,158.2,1,76.8,0,0.0,0,0.0,0,0.0,0,26.4,1,3.6,0
2014-04-01 04:08:32,681.2,124.0,1,248.2,1,157.8,1,77.2,0,0.0,0,0.0,0,0.0,0,17.599999999999998,1,5.4,0
2014-04-01 04:08:40,671.6,124.0,1,244.6,1,157.4,1,77.6,0,0.0,0,0.0,0,0.0,0,8.799999999999997,0,7.2,0
2014-04-01 04:08:48,662.0,124.0,1,241.0,1,157.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:08:56,652.0,119.0,1,277.0,1,144.0,1,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:04,630.0,114.0,1,214.0,1,155.0,1,82.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:12,662.0,110.0,1,220.0,1,146.0,1,85.0,0,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 04:09:20,650.5,121.0,1,232.0,1,142.5,1,81.5,0,0.0,0,0.0,0,0.0,0,23.0,1,0.0,0
2014-04-01 04:09:28,639.0,132.0,1,244.0,1,139.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:36,692.0,113.0,1,261.0,1,140.0,1,82.0,0,0.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 04:09:44,642.0,129.0,1,237.0,1,149.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:52,674.0,116.0,1,239.0,1,147.0,1,80.0,0,0.0,0,0.0,0,0.0,0,48.0,1,0.0,0
2014-04-01 04:10:00,657.0,116.5,1,279.5,1,137.0,1,77.5,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:08,641.0,114.0,1,265.0,1,132.0,1,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:16,640.0,119.5,1,253.0,1,136.5,1,78.5,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:24,639.0,125.0,1,241.0,1,141.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:32,517.5,1.0,0,241.0,1,145.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:40,535.25,1.0,0,249.5,1,154.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:48,553.0,1.0,0,258.0,1,163.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:56,583.0,1.0,0,287.0,1,172.0,1,73.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:04,535.0,1.0,0,257.0,1,142.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:11:12,590.0,1.0,0,235.0,1,168.0,1,83.0,0,0.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 04:11:20,525.0,1.0,0,230.0,1,159.0,1,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:28,535.0,1.0,0,260.0,1,140.0,1,77.5,0,1.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:11:36,549.0,1.0,0,276.0,1,143.0,1,84.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:44,518.0,1.0,0,236.0,1,149.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:52,414.0,1.0,0,281.0,1,0.0,0,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:00,409.5,1.0,0,276.75,1,0.0,0,82.375,0,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:08,405.0,1.0,0,272.5,1,0.0,0,81.75,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:16,400.5,1.0,0,268.25,1,0.0,0,81.125,0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:24,396.0,1.0,0,264.0,1,0.0,0,80.5,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:32,391.5,1.0,0,259.75,1,0.0,0,79.875,0,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:40,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:48,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:56,378.0,1.0,0,247.0,1,0.0,0,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:04,376.0,1.0,0,220.0,1,0.0,0,84.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:13:12,390.0,1.0,0,254.0,1,0.0,0,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:20,374.0,1.0,0,238.0,1,0.0,0,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:28,375.0,1.0,0,241.0,1,0.0,0,80.5,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:36,376.0,1.0,0,244.0,1,0.0,0,77.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:44,389.0,1.0,0,245.0,1,0.0,0,77.66666666666667,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:52,374.0,1.0,0,238.0,1,0.0,0,78.33333333333333,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:00,359.0,1.0,0,231.0,1,0.0,0,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:08,419.0,1.0,0,286.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:16,403.0,1.0,0,266.0,1,0.0,0,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:24,410.0,1.0,0,270.0,1,0.0,0,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:32,354.0,1.0,0,211.0,1,0.0,0,82.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:40,415.0,1.0,0,271.0,1,0.0,0,83.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:48,452.0,1.0,0,266.0,1,0.0,0,82.0,0,1.0,0,0.0,0,16.0,1,46.0,1,0.0,0
2014-04-01 04:14:56,409.0,1.0,0,258.0,1,0.0,0,80.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:15:04,385.0,1.0,0,259.0,1,0.0,0,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:12,425.0,1.0,0,284.0,1,0.0,0,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:20,396.0,1.0,0,252.0,1,0.0,0,85.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:28,376.0,1.0,0,226.0,1,0.0,0,81.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:15:36,431.0,1.0,0,287.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:44,383.0,1.0,0,260.0,1,0.0,0,73.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:52,394.5,1.0,0,252.5,1,0.0,0,76.0,0,0.5,0,0.0,0,14.5,1,0.0,0,0.0,0
2014-04-01 04:16:00,357.0,1.0,0,232.0,1,0.0,0,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:08,390.5,1.0,0,261.0,1,0.0,0,78.5,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:16,424.0,1.0,0,290.0,1,0.0,0,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:24,430.0,1.0,0,279.0,1,0.0,0,79.0,0,0.0,0,0.0,0,14.0,1,45.0,1,0.0,0
2014-04-01 04:16:32,400.0,1.0,0,268.0,1,0.0,0,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:40,459.0,1.0,0,273.0,1,0.0,0,75.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:16:48,404.0,1.0,0,275.0,1,0.0,0,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:56,353.0,1.0,0,216.0,1,0.0,0,83.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:04,375.0,1.0,0,236.0,1,0.0,0,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:12,423.0,1.0,0,272.0,1,0.0,0,81.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:17:20,398.0,1.0,0,252.0,1,0.0,0,89.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:28,352.0,1.0,0,220.0,1,0.0,0,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:36,414.0,1.0,0,268.0,1,0.0,0,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:44,496.0,117.0,1,256.0,1,0.0,0,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:52,506.0,106.0,1,263.0,1,0.0,0,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:00,525.0,119.0,1,269.0,1,0.0,0,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:08,387.0,115.0,1,216.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:16,749.0,131.0,1,565.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:24,810.0,116.0,1,645.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:32,777.0,124.0,1,597.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:40,776.0,125.0,1,600.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:48,725.0,118.0,1,559.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:56,794.0,122.0,1,613.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:04,823.0,127.0,1,634.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:12,788.75,122.0,1,597.75,1,0.0,0,0.0,0,0.75,0,0.0,0,0.0,0,11.0,1,0.0,0
2014-04-01 04:19:20,754.5,117.0,1,561.5,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,22.0,1,0.0,0
2014-04-01 04:19:28,750.0,125.0,1,564.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:36,727.5,117.5,1,556.0,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:44,705.0,110.0,1,548.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:52,832.5,123.0,1,628.0,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,22.5,1,0.0,0
2014-04-01 04:20:00,814.75,122.5,1,604.5,1,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,35.75,1,0.0,0
2014-04-01 04:20:08,797.0,122.0,1,581.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,49.0,1,0.0,0
2014-04-01 04:20:16,800.0,129.0,1,602.0,1,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:20:24,753.0,124.0,1,576.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:32,787.0,114.0,1,607.0,1,0.0,0,0.0,0,0.5,0,0.0,0,6.0,0,0.0,0,0.0,0
2014-04-01 04:20:40,802.25,117.25,1,623.75,1,0.0,0,0.0,0,0.5,0,0.0,0,3.0,0,0.0,0,0.0,0
2014-04-01 04:20:48,817.5,120.5,1,640.5,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:56,844.0,127.0,1,656.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:04,826.0,119.0,1,653.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:12,771.0,127.0,1,592.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:20,808.0,122.0,1,624.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:28,813.0,118.0,1,628.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:21:36,795.0,122.0,1,611.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:21:44,719.0,121.0,1,552.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:52,765.0,122.0,1,575.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:00,777.0,123.0,1,598.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:08,745.0,116.0,1,569.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:16,758.0,117.5,1,574.5,1,0.0,0,0.0,0,0.0,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 04:22:24,771.0,119.0,1,580.0,1,0.0,0,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:22:32,793.5,113.5,1,617.0,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:40,812.75,112.75,1,619.5,1,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,21.0,1,0.0,0
2014-04-01 04:22:48,832.0,112.0,1,622.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 04:22:56,693.0,118.0,1,520.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:04,721.0,1.0,0,669.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:12,695.0,1.0,0,591.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 04:23:20,589.0,1.0,0,535.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:28,673.0,1.0,0,623.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:36,50.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:44,60.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:52,53.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:00,48.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:08,49.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:16,49.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:24,56.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:32,44.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:40,51.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:48,55.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:56,98.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 04:25:04,58.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:25:12,53.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:20,2244.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2184.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:28,2248.25,1.0,0,0.0,0,0.0,0,0.0,0,0.5,0,2186.25,1,4.0,0,0.0,0,0.0,0
2014-04-01 04:25:36,2252.5,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2188.5,1,8.0,0,0.0,0,0.0,0
2014-04-01 04:25:44,2286.25,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2222.75,1,4.0,0,0.0,0,0.0,0
2014-04-01 04:25:52,2320.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2257.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:00,2249.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2195.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:08,2264.75,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2188.0,1,0.0,0,0.0,0,0.0,0
