Time,Aggregate,Freezer_Garage,Freezer_Garage_ON,Fridge_Freezer,Fridge_Freezer_ON,Tumble_Dryer_Garage,Tumble_Dryer_Garage_ON,Washing_Machine,Washing_Machine_ON,Computer_Site,Computer_Site_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Plug_Site_Bedroom,Plug_Site_Bedroom_ON
2014-04-01 03:48:48,2001.0,1.0,0,1857.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:48:56,1904.0,1.0,0,1781.0,1,0.0,0,72.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:04,1957.0,1.0,0,1823.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:12,1978.0,1.0,0,1845.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:20,2019.0,1.0,0,1883.5,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:28,2004.0,1.0,0,1861.0,1,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:36,1924.0,1.0,0,1799.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:44,1972.0,1.0,0,1838.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:49:52,1861.0,1.0,0,1731.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:00,1973.0,1.0,0,1842.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:08,1896.0,1.0,0,1779.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:16,1947.0,1.0,0,1819.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:24,1901.0,1.0,0,1775.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:32,1978.0,1.0,0,1843.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:40,1931.0,1.0,0,1794.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:48,1856.0,1.0,0,1713.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:50:56,1954.0,1.0,0,1817.5,1,0.0,0,82.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:04,1172.75,1.0,0,1029.5,1,0.0,0,81.75,1,0.5,0,0.0,0,7.25,0,0.0,0,0.0,0
2014-04-01 03:51:12,391.5,1.0,0,241.5,1,0.0,0,81.5,1,0.5,0,0.0,0,14.5,0,0.0,0,0.0,0
2014-04-01 03:51:20,397.75,1.0,0,252.75,1,0.0,0,81.75,1,0.75,0,0.0,0,7.25,0,0.0,0,0.0,0
2014-04-01 03:51:28,404.0,1.0,0,264.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:36,398.5,1.0,0,256.0,1,0.0,0,80.5,1,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 03:51:44,378.0,1.0,0,244.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:51:52,388.0,1.0,0,241.0,1,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:00,396.5,1.0,0,248.25,1,0.0,0,83.25,1,0.75,0,0.0,0,3.5,0,0.0,0,2.5,0
2014-04-01 03:52:08,405.0,1.0,0,255.5,1,0.0,0,81.5,1,0.5,0,0.0,0,7.0,0,0.0,0,5.0,0
2014-04-01 03:52:16,485.0,117.0,1,239.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:24,522.5,119.0,1,248.0,1,0.0,0,79.5,1,1.0,0,0.0,0,6.0,0,21.5,0,0.0,0
2014-04-01 03:52:32,560.0,121.0,1,257.0,1,0.0,0,77.0,1,1.0,0,0.0,0,12.0,0,43.0,0,0.0,0
2014-04-01 03:52:40,513.0,120.0,1,259.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:48,495.0,114.0,1,247.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:52:56,543.0,113.0,1,276.0,1,0.0,0,84.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 03:53:04,535.0,119.0,1,274.0,1,0.0,0,78.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 03:53:12,509.0,123.0,1,248.0,1,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:20,507.5,119.0,1,253.0,1,0.0,0,84.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:28,506.0,115.0,1,258.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:53:36,546.0,117.0,1,250.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,48.0,0,0.0,0
2014-04-01 03:53:44,511.0,120.0,1,239.0,1,0.0,0,80.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 03:53:52,505.0,126.0,1,244.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:00,539.0,121.0,1,282.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:08,475.0,116.0,1,229.0,1,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:16,511.0,124.0,1,248.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:24,482.0,112.0,1,231.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:32,489.0,120.0,1,241.5,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:40,478.0,118.0,1,240.0,1,0.0,0,71.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:48,394.0,121.0,1,227.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:54:56,418.0,119.0,1,239.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:04,437.0,122.0,1,257.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:12,447.0,121.0,1,251.0,1,0.0,0,0.0,0,1.0,0,0.0,0,15.0,0,0.0,0,9.0,0
2014-04-01 03:55:20,446.0,121.0,1,260.0,1,0.0,0,0.0,0,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 03:55:28,399.0,111.0,1,229.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:36,417.0,116.0,1,226.0,1,0.0,0,0.0,0,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 03:55:44,399.75,114.0,1,195.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:55:52,382.5,110.5,1,216.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 03:56:00,526.0,126.0,1,224.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 03:56:08,495.0,113.0,1,269.0,1,0.0,0,73.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:16,568.0,121.0,1,261.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,49.0,0,0.0,0
2014-04-01 03:56:24,515.0,121.0,1,254.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:32,513.0,120.0,1,253.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:40,476.0,120.0,1,219.0,1,0.0,0,85.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:48,491.0,119.0,1,228.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:56:56,524.0,123.0,1,254.0,1,0.0,0,82.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 03:57:04,491.0,124.0,1,235.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:12,449.0,124.0,1,200.0,1,0.0,0,72.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:20,499.0,119.0,1,242.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:28,551.0,122.0,1,269.0,1,0.0,0,86.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 03:57:36,534.5,113.0,1,249.5,1,0.0,0,81.5,1,0.5,0,0.0,0,0.0,0,44.5,0,0.0,0
2014-04-01 03:57:44,568.0,118.0,1,270.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 03:57:52,527.0,117.0,1,273.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:00,495.0,115.0,1,255.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:08,494.0,127.0,1,237.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:16,484.5,120.5,1,234.5,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:24,475.0,114.0,1,232.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:32,431.0,1.0,0,253.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 03:58:40,374.0,1.0,0,237.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:48,369.0,1.0,0,231.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:56,346.0,1.0,0,223.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:04,435.0,1.0,0,266.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 03:59:12,392.0,1.0,0,265.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:20,393.5,1.0,0,269.5,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:28,437.0,1.0,0,248.0,1,0.0,0,80.0,1,1.0,0,0.0,0,13.0,0,42.0,0,0.0,0
2014-04-01 03:59:36,380.0,1.0,0,248.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:44,390.0,1.0,0,222.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 03:59:52,395.0,1.0,0,260.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:00,378.0,1.0,0,208.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:08,361.0,1.0,0,241.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:16,344.0,1.0,0,226.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:24,392.0,1.0,0,262.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:32,392.0,1.0,0,256.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:40,417.0,1.0,0,262.0,1,0.0,0,82.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:00:48,394.5,1.0,0,246.5,1,0.0,0,79.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:00:56,391.25,1.0,0,247.25,1,0.0,0,80.75,1,0.25,0,0.0,0,3.75,0,0.0,0,0.0,0
2014-04-01 04:01:04,388.0,1.0,0,248.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:12,411.0,1.0,0,267.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:20,410.0,1.0,0,265.0,1,0.0,0,79.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:01:28,387.0,1.0,0,245.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:36,737.0,1.0,0,546.0,1,0.0,0,84.0,1,0.0,0,0.0,0,14.0,0,42.0,0,0.0,0
2014-04-01 04:01:44,719.0,1.0,0,583.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:52,812.0,1.0,0,624.0,1,0.0,0,81.0,1,0.0,0,0.0,0,15.0,0,41.0,0,0.0,0
2014-04-01 04:02:00,840.0,1.0,0,707.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:08,733.0,1.0,0,590.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:16,651.0,1.0,0,521.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:24,694.75,1.0,0,547.0,1,0.0,0,80.25,1,1.0,0,0.0,0,3.75,0,10.5,0,0.0,0
2014-04-01 04:02:32,738.5,1.0,0,573.0,1,0.0,0,80.5,1,1.0,0,0.0,0,7.5,0,21.0,0,0.0,0
2014-04-01 04:02:40,782.25,1.0,0,599.0,1,0.0,0,80.75,1,1.0,0,0.0,0,11.25,0,31.5,0,0.0,0
2014-04-01 04:02:48,826.0,1.0,0,625.0,1,0.0,0,81.0,1,1.0,0,0.0,0,15.0,0,42.0,0,0.0,0
2014-04-01 04:02:56,765.0,1.0,0,597.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 04:03:04,677.0,1.0,0,550.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:12,692.0,1.0,0,559.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:20,709.0,1.0,0,557.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:03:28,671.0,1.0,0,532.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:36,676.0,1.0,0,549.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:44,766.0,1.0,0,630.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:52,732.0,1.0,0,590.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:00,749.0,1.0,0,572.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 04:04:08,777.0,1.0,0,645.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:16,801.0,1.0,0,664.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:24,792.0,1.0,0,657.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:32,779.0,1.0,0,649.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:40,761.0,1.0,0,615.0,1,0.0,0,81.0,1,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 04:04:48,888.0,1.0,0,714.0,1,0.0,0,69.0,1,1.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 04:04:56,721.0,1.0,0,565.0,1,0.0,0,77.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:05:04,739.0,1.0,0,601.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:12,723.0,1.0,0,589.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:20,743.0,1.0,0,614.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:28,734.0,1.0,0,586.0,1,0.0,0,75.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:05:36,704.0,1.0,0,565.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:44,822.0,1.0,0,667.0,1,0.0,0,85.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:05:52,775.0,1.0,0,606.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 04:06:00,701.0,1.0,0,566.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:08,767.0,1.0,0,639.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:16,762.0,1.0,0,608.5,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:24,704.0,1.0,0,578.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:32,756.0,1.0,0,616.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:40,828.5,119.0,1,578.0,1,0.0,0,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:48,811.0,119.0,1,562.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:56,820.0,120.0,1,571.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:04,2007.0,120.0,1,636.0,1,0.0,0,79.0,1,1105.0,1,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:07:12,1328.0,118.0,1,0.0,0,0.0,0,78.0,1,1075.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:20,1336.0,118.0,1,0.0,0,0.0,0,79.0,1,1088.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:28,1340.0,117.0,1,0.0,0,0.0,0,80.0,1,1095.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:36,1375.0,118.0,1,0.0,0,0.0,0,78.0,1,1117.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:44,1343.0,121.0,1,0.0,0,0.0,0,80.0,1,1090.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:52,1330.0,122.0,1,0.0,0,0.0,0,81.0,1,1068.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:00,1357.0,117.0,1,0.0,0,0.0,0,72.0,1,1122.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:08,1377.0,124.0,1,0.0,0,0.0,0,85.0,1,1117.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:16,1378.5,123.5,1,0.0,0,0.0,0,82.0,1,1120.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:24,257.0,115.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:08:32,266.0,118.5,1,0.0,0,0.0,0,81.5,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:08:40,275.0,122.0,1,0.0,0,0.0,0,85.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:08:48,242.0,114.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:56,240.0,107.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:04,252.0,121.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:12,286.0,136.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:09:20,258.0,123.0,1,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:28,257.0,122.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:36,278.0,119.0,1,0.0,0,0.0,0,86.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:09:44,276.0,119.8,1,0.0,0,0.0,0,84.8,1,0.0,0,0.0,0,12.6,0,0.0,0,0.0,0
2014-04-01 04:09:52,274.0,120.6,1,0.0,0,0.0,0,83.6,1,0.0,0,0.0,0,11.2,0,0.0,0,0.0,0
2014-04-01 04:10:00,272.0,121.4,1,0.0,0,0.0,0,82.4,1,0.0,0,0.0,0,9.8,0,0.0,0,0.0,0
2014-04-01 04:10:08,270.0,122.2,1,0.0,0,0.0,0,81.2,1,0.0,0,0.0,0,8.4,0,0.0,0,0.0,0
2014-04-01 04:10:16,268.0,123.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:10:24,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:32,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:40,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:48,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:56,258.0,127.0,1,0.0,0,0.0,0,74.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:04,267.5,122.5,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:11:12,252.0,117.0,1,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:20,251.875,117.5,1,0.0,0,0.0,0,82.625,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:28,251.75,118.0,1,0.0,0,0.0,0,82.25,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:36,251.625,118.5,1,0.0,0,0.0,0,81.875,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:44,251.5,119.0,1,0.0,0,0.0,0,81.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:52,251.375,119.5,1,0.0,0,0.0,0,81.125,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:16,251.0,121.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:24,250.0,117.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:32,308.0,127.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 04:12:40,288.0,113.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 04:12:48,257.0,125.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:56,253.0,126.0,1,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:04,261.0,127.0,1,0.0,0,0.0,0,79.0,1,0.0,0,750.6666666666666,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:12,259.0,116.0,1,0.0,0,0.0,0,80.0,1,0.0,0,1501.3333333333333,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:20,2509.0,124.0,1,0.0,0,0.0,0,86.0,1,1.0,0,2252.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:28,2522.0,117.0,1,0.0,0,0.0,0,77.0,1,1.0,0,2269.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:36,2486.5,126.0,1,0.0,0,0.0,0,87.0,1,0.0,0,2245.0,1,14.0,0,0.0,0,0.0,0
2014-04-01 04:13:44,2451.0,123.0,1,0.0,0,0.0,0,76.0,1,1.0,0,2201.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:52,2371.0,116.0,1,0.0,0,0.0,0,82.0,1,0.0,0,2105.0,1,13.0,0,0.0,0,0.0,0
2014-04-01 04:14:00,2474.0,115.0,1,0.0,0,0.0,0,76.0,1,0.0,0,2184.0,1,0.0,0,46.0,0,0.0,0
2014-04-01 04:14:08,2520.0,118.0,1,0.0,0,0.0,0,85.0,1,0.0,0,2222.0,1,0.0,0,42.0,0,0.0,0
2014-04-01 04:14:16,2456.0,120.0,1,0.0,0,0.0,0,76.0,1,0.0,0,2207.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:24,2375.0,116.0,1,0.0,0,0.0,0,78.0,1,1.0,0,2127.0,1,0.0,0,0.0,0,0.0,0
