Time,Aggregate,Toaster,Toaster_ON,Fridge_Freezer,Fridge_Freezer_ON,Freezer,Freezer_ON,Tumble_Dryer,Tumble_Dryer_ON,Dishwasher,Dishwasher_ON,Washing_Machine,Washing_Machine_ON,Television,Television_ON,Microwave,Microwave_ON,Kettle,Kettle_ON
2014-04-01 04:01:20,932.0,117.5,1,610.0,1,151.5,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:28,997.0,122.0,1,669.0,1,157.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:36,933.0,117.0,1,598.0,1,158.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:44,923.0,118.0,1,623.0,1,136.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:52,955.0,111.0,1,621.0,1,157.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:02:00,910.0,114.0,1,596.0,1,155.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:08,1016.0,122.0,1,623.0,1,161.0,1,0.0,0,0.0,0,0.0,0,15.0,1,44.0,0,0.0,0
2014-04-01 04:02:16,994.0,114.0,1,629.0,1,141.0,1,0.0,0,0.0,0,0.0,0,14.0,1,41.0,0,0.0,0
2014-04-01 04:02:24,959.5,114.75,1,620.0,1,142.75,1,0.0,0,0.0,0,0.0,0,7.0,0,20.5,0,0.0,0
2014-04-01 04:02:32,925.0,115.5,1,611.0,1,144.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:40,929.5,118.5,1,613.0,1,144.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:48,934.0,121.5,1,615.0,1,143.5,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:56,922.0,123.25,1,608.0,1,140.75,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:04,910.0,125.0,1,601.0,1,138.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:12,898.0,125.0,1,587.0,1,142.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:20,944.0,112.0,1,626.0,1,153.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:28,723.0,1.0,0,519.0,1,141.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:36,822.0,1.0,0,615.0,1,152.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:44,787.0,1.0,0,601.5,1,158.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:52,806.0,1.0,0,588.0,1,164.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:00,784.0,1.0,0,582.0,1,147.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:08,868.0,1.0,0,629.0,1,154.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,9.0,0
2014-04-01 04:04:16,846.0,1.0,0,620.0,1,168.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:24,814.0,1.0,0,615.0,1,143.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:32,858.0,1.0,0,640.0,1,160.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:40,817.0,1.0,0,596.0,1,161.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:48,853.0,1.0,0,635.0,1,162.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:56,835.0,1.0,0,623.0,1,154.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:04,201.0,1.0,0,0.0,0,148.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:12,1295.0,1.0,0,0.0,0,1243.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:20,1269.0,1.0,0,0.0,0,1219.5,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:28,1243.0,1.0,0,0.0,0,1196.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:36,1230.5,1.0,0,0.0,0,1178.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:44,1309.0,1.0,0,0.0,0,1205.0,1,0.0,0,1.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 04:05:52,1199.0,1.0,0,0.0,0,1142.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:00,1266.0,1.0,0,0.0,0,1209.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:08,1314.0,1.0,0,0.0,0,1247.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:06:16,1281.0,1.0,0,0.0,0,1183.0,1,0.0,0,1.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 04:06:24,2363.0,1.0,0,0.0,0,1221.0,1,0.0,0,1087.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:32,2300.0,1.0,0,0.0,0,1173.0,1,0.0,0,1079.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:40,2365.0,2.0,0,0.0,0,1193.0,1,0.0,0,1073.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:48,2345.0,1.0,0,0.0,0,1219.0,1,0.0,0,1067.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:56,1289.0,1.0,0,0.0,0,1237.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:04,1213.0,1.0,0,0.0,0,1156.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:12,1262.0,1.0,0,0.0,0,1206.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:20,1303.0,1.0,0,0.0,0,1255.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:28,1254.0,1.0,0,0.0,0,1196.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:36,1224.0,1.0,0,0.0,0,1175.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:44,1286.0,1.0,0,0.0,0,1213.0,1,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:07:52,1265.0,1.0,0,0.0,0,1204.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:00,1255.0,1.0,0,0.0,0,1196.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:08,1167.0,1.0,0,0.0,0,1113.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:16,1208.0,1.0,0,0.0,0,1150.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:24,1268.0,1.0,0,0.0,0,1220.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:32,1291.0,1.0,0,0.0,0,1199.0,1,0.0,0,0.0,0,0.0,0,0.0,0,41.0,0,0.0,0
2014-04-01 04:08:40,1256.0,1.0,0,0.0,0,1196.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:48,1259.0,1.0,0,0.0,0,1201.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:56,1290.0,1.0,0,0.0,0,1217.0,1,0.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:09:04,1204.0,1.0,0,0.0,0,1145.0,1,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:09:12,1332.0,1.0,0,0.0,0,1264.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:09:20,1279.0,1.0,0,0.0,0,1203.0,1,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:09:28,1286.0,1.0,0,0.0,0,1235.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:36,1256.0,1.0,0,0.0,0,1165.0,1,0.0,0,0.0,0,0.0,0,0.0,0,43.0,0,0.0,0
2014-04-01 04:09:44,1228.0,1.0,0,0.0,0,1176.0,1,0.0,0,1.0,0,0.0,0,12.0,1,0.0,0,0.0,0
2014-04-01 04:09:52,1224.0,1.0,0,0.0,0,1171.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:00,1246.0,1.0,0,0.0,0,1197.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:08,1322.0,1.0,0,0.0,0,1272.0,1,0.0,0,0.0,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 04:10:16,1302.0,1.0,0,0.0,0,1233.0,1,0.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:10:24,231.0,1.0,0,0.0,0,157.0,1,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:10:32,204.0,1.0,0,0.0,0,154.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:40,217.0,1.0,0,0.0,0,160.33333333333334,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:48,230.0,1.0,0,0.0,0,166.66666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:56,239.0,1.0,0,0.0,0,173.0,1,0.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:11:04,233.0,1.0,0,0.0,0,167.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:12,195.0,1.0,0,0.0,0,148.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:20,205.0,1.0,0,0.0,0,140.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:11:28,199.0,1.0,0,0.0,0,142.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:36,223.0,1.0,0,0.0,0,169.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:44,265.0,1.0,0,0.0,0,157.0,1,0.0,0,0.0,0,0.0,0,0.0,0,48.0,0,0.0,0
2014-04-01 04:11:52,199.0,1.0,0,0.0,0,154.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:00,210.0,1.0,0,0.0,0,141.0,1,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:12:08,210.0,1.0,0,0.0,0,151.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:16,200.5,1.5,0,0.0,0,152.5,1,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:24,217.0,1.0,0,0.0,0,145.0,1,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:12:32,211.0,1.0,0,0.0,0,151.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:40,197.0,1.0,0,0.0,0,147.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:48,254.75,1.0,0,0.0,0,129.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:56,312.5,123.0,1,0.0,0,139.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:04,333.0,133.0,1,0.0,0,150.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:12,388.0,117.0,1,0.0,0,140.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:20,389.0,112.0,1,0.0,0,146.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:28,396.0,112.0,1,0.0,0,138.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:13:36,423.0,114.0,1,0.0,0,135.5,1,81.0,1,0.5,0,0.0,0,6.5,0,24.5,0,5.0,0
2014-04-01 04:13:44,450.0,116.0,1,0.0,0,133.0,1,79.0,1,0.0,0,0.0,0,13.0,1,49.0,0,0.0,0
2014-04-01 04:13:52,416.5,118.5,1,0.0,0,143.0,1,77.0,1,0.5,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 04:14:00,400.0,117.25,1,0.0,0,136.25,1,76.5,1,0.5,0,0.0,0,4.0,0,11.0,0,0.0,0
2014-04-01 04:14:08,383.5,116.0,1,0.0,0,129.5,1,76.0,1,0.5,0,0.0,0,8.0,0,0.0,0,0.0,0
2014-04-01 04:14:16,400.25,117.5,1,0.0,0,142.75,1,77.5,1,0.75,0,0.0,0,11.0,1,0.0,0,0.0,0
2014-04-01 04:14:24,417.0,119.0,1,0.0,0,156.0,1,79.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:14:32,424.0,122.0,1,0.0,0,168.0,1,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:40,413.0,121.0,1,0.0,0,152.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:48,385.0,122.0,1,0.0,0,146.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:56,424.0,131.0,1,0.0,0,142.5,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:04,399.0,119.0,1,0.0,0,139.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:12,388.0,113.0,1,0.0,0,150.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:20,402.0,126.0,1,0.0,0,149.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:28,402.1666666666667,125.66666666666667,1,0.0,0,149.0,1,81.33333333333333,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:36,402.3333333333333,125.33333333333333,1,0.0,0,149.0,1,80.66666666666667,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:44,402.5,125.0,1,0.0,0,149.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:52,402.6666666666667,124.66666666666667,1,0.0,0,149.0,1,79.33333333333333,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:00,402.8333333333333,124.33333333333333,1,0.0,0,149.0,1,78.66666666666667,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:08,403.0,124.0,1,0.0,0,149.0,1,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:16,425.0,125.0,1,0.0,0,155.0,1,80.0,1,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:16:24,413.0,121.5,1,0.0,0,149.5,1,80.5,1,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:16:32,401.0,118.0,1,0.0,0,144.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:40,401.0,116.0,1,0.0,0,156.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:48,418.5,121.0,1,0.0,0,146.5,1,79.5,1,0.5,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:16:56,399.0,124.0,1,0.0,0,151.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:04,392.0,122.0,1,0.0,0,143.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:12,391.0,117.0,1,0.0,0,140.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:20,402.0,114.0,1,0.0,0,154.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:28,407.0,113.0,1,0.0,0,159.0,1,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:36,416.0,126.0,1,0.0,0,141.0,1,82.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:17:44,405.0,123.0,1,0.0,0,139.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:17:52,414.0,125.0,1,0.0,0,145.0,1,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:18:00,408.0,119.0,1,0.0,0,162.0,1,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:08,414.0,118.0,1,0.0,0,141.0,1,82.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:18:16,397.0,115.0,1,0.0,0,146.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:24,385.0,112.0,1,0.0,0,130.0,1,81.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:18:32,410.0,123.0,1,0.0,0,136.0,1,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:18:40,393.0,109.0,1,0.0,0,137.0,1,78.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:18:48,399.0,125.0,1,0.0,0,148.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:56,404.0,113.0,1,0.0,0,155.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:04,252.5,118.5,1,0.0,0,0.0,0,77.5,1,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:19:12,239.0,115.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:20,240.0,121.0,1,0.0,0,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:28,252.0,122.0,1,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:36,244.0,121.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:44,271.0,116.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:19:52,274.0,120.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:20:00,196.0,57.5,0,0.0,0,0.0,0,82.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:08,124.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:16,153.0,1.0,0,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:20:24,133.0,1.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:32,148.0,1.0,0,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:20:40,133.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:48,133.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,24.0,0,0.0,0
2014-04-01 04:20:56,1408.0,1.0,0,0.0,0,1227.0,1,81.0,1,1.0,0,0.0,0,0.0,0,48.0,0,0.0,0
2014-04-01 04:21:04,1324.0,1.0,0,0.0,0,1192.0,1,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:12,1341.0,1.0,0,0.0,0,1201.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:20,1335.0,1.0,0,0.0,0,1177.0,1,83.0,1,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:21:28,1315.0,1.0,0,0.0,0,1171.0,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:36,1389.0,1.0,0,0.0,0,1252.0,1,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:44,1321.0,1.0,0,0.0,0,1191.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:52,1332.0,1.0,0,0.0,0,1205.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:00,1334.0,1.0,0,0.0,0,1215.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:08,1376.0,1.0,0,0.0,0,1187.0,1,78.0,1,0.0,0,0.0,0,16.0,1,43.0,0,0.0,0
2014-04-01 04:22:16,1333.0,1.0,0,0.0,0,1197.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:24,1301.0,1.0,0,0.0,0,1170.0,1,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:32,1316.0,1.0,0,0.0,0,1192.0,1,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:40,1329.0,1.0,0,0.0,0,1197.0,1,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:48,1293.0,1.0,0,0.0,0,1153.0,1,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:56,1287.0,1.0,0,0.0,0,1159.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:04,1328.0,1.0,0,0.0,0,1180.0,1,81.0,1,0.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:23:12,1323.0,1.0,0,0.0,0,1177.0,1,82.0,1,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:23:20,1313.0,1.0,0,0.0,0,1174.0,1,86.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:28,1332.0,1.0,0,0.0,0,1181.0,1,81.0,1,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:23:36,1356.0,1.0,0,0.0,0,1220.0,1,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:44,1332.0,1.0,0,0.0,0,1195.0,1,86.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:52,1310.0,1.0,0,0.0,0,1177.0,1,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:00,1287.0,1.0,0,0.0,0,1160.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:08,1298.0,1.0,0,0.0,0,1162.0,1,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:16,1273.0,1.0,0,0.0,0,1145.0,1,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:24,1319.5,1.0,0,0.0,0,1188.25,1,77.75,1,0.25,0,0.0,0,3.5,0,0.0,0,0.0,0
2014-04-01 04:24:32,1366.0,1.0,0,0.0,0,1231.5,1,73.5,1,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:24:40,1363.25,1.0,0,0.0,0,1224.0,1,77.75,1,0.75,0,0.0,0,3.5,0,0.0,0,2.0,0
2014-04-01 04:24:48,1360.5,1.0,0,0.0,0,1216.5,1,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,4.0,0
2014-04-01 04:24:56,1333.0,1.0,0,0.0,0,1204.0,1,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:04,1337.25,1.0,0,0.0,0,1196.25,1,77.5,1,0.25,0,0.0,0,0.0,0,11.0,0,0.0,0
2014-04-01 04:25:12,1341.5,1.0,0,0.0,0,1188.5,1,79.0,1,0.5,0,0.0,0,0.0,0,22.0,0,0.0,0
2014-04-01 04:25:20,1339.3333333333333,1.0,0,0.0,0,1189.7777777777778,1,78.44444444444444,1,0.5555555555555556,0,0.0,0,0.0,0,19.555555555555557,0,0.0,0
2014-04-01 04:25:28,1337.1666666666667,1.0,0,0.0,0,1191.0555555555557,1,77.88888888888889,1,0.6111111111111112,0,0.0,0,0.0,0,17.11111111111111,0,0.0,0
2014-04-01 04:25:36,1335.0,1.0,0,0.0,0,1192.3333333333333,1,77.33333333333333,1,0.6666666666666666,0,0.0,0,0.0,0,14.666666666666666,0,0.0,0
2014-04-01 04:25:44,1332.8333333333333,1.0,0,0.0,0,1193.611111111111,1,76.77777777777777,1,0.7222222222222222,0,0.0,0,0.0,0,12.222222222222221,0,0.0,0
2014-04-01 04:25:52,1330.6666666666667,1.0,0,0.0,0,1194.888888888889,1,76.22222222222223,1,0.7777777777777778,0,0.0,0,0.0,0,9.777777777777777,0,0.0,0
2014-04-01 04:26:00,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:08,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:16,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:24,1322.0,1.0,0,0.0,0,1200.0,1,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:32,1326.0,1.0,0,0.0,0,1142.0,1,84.0,1,1.0,0,0.0,0,0.0,0,42.0,0,10.0,0
