Time,Aggregate,Freezer_Utility_Room,Freezer_Utility_Room_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,MJY_Computer,MJY_Computer_ON,Television_Site,Television_Site_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Toaster,Toaster_ON,PGM_Computer,PGM_Computer_ON
2014-04-01 04:05:12,137.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:20,133.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:28,134.0,1.0,0,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:36,133.0,1.0,0,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:44,138.0,1.0,0,0.0,0,0.0,0,87.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:52,149.0,1.0,0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 04:06:00,184.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,45.0,0,0.0,0
2014-04-01 04:06:08,1252.0,1.0,0,0.0,0,0.0,0,80.0,1,1124.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:16,1261.0,1.0,0,0.0,0,0.0,0,80.0,1,1109.5,1,0.0,0,0.0,0,21.0,0,0.0,0
2014-04-01 04:06:24,1270.0,1.0,0,0.0,0,0.0,0,80.0,1,1095.0,1,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 04:06:32,1223.0,1.0,0,0.0,0,0.0,0,74.0,1,1111.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:40,1251.0,1.0,0,0.0,0,0.0,0,80.0,1,1116.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:48,1247.0,1.0,0,0.0,0,0.0,0,83.0,1,1098.0,1,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 04:06:56,1266.0,1.0,0,0.0,0,0.0,0,81.0,1,1128.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:04,1233.0,1.0,0,0.0,0,0.0,0,75.0,1,1099.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:12,135.0,1.0,0,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:20,130.0,1.0,0,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:28,140.0,1.0,0,0.0,0,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:36,124.0,1.0,0,0.0,0,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:44,134.0,1.0,0,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:52,135.5,1.0,0,0.0,0,0.0,0,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:00,137.0,1.0,0,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:08,171.0,1.0,0,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 04:08:16,145.0,1.0,0,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:08:24,136.0,1.0,0,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:32,137.0,2.0,0,0.0,0,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:08:40,250.0,124.0,1,0.0,0,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:48,258.0,121.0,1,0.0,0,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:56,267.0,129.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:04,278.0,128.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:09:12,246.0,115.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:20,249.0,123.0,1,0.0,0,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:28,243.0,113.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:36,251.0,118.0,1,0.0,0,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:44,250.0,119.0,1,0.0,0,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:52,254.0,118.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:10:00,244.0,115.0,1,0.0,0,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:08,255.5,125.0,1,0.0,0,0.0,0,78.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:16,275.0,119.0,1,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:10:24,294.0,126.0,1,0.0,0,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:32,275.5,126.0,1,0.0,0,0.0,0,77.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:40,257.0,126.0,1,0.0,0,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:48,786.0,118.5,1,0.0,0,0.0,0,76.5,1,1.0,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:10:56,1348.0,113.0,1,0.0,0,0.0,0,80.0,1,1108.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:04,1359.0,116.0,1,0.0,0,0.0,0,75.0,1,1103.0,1,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:11:12,1344.0,116.25,1,0.0,0,0.0,0,78.25,1,1092.75,1,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 04:11:20,1329.0,116.5,1,0.0,0,0.0,0,81.5,1,1082.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:28,1394.0,124.0,1,0.0,0,0.0,0,84.0,1,1114.0,1,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 04:11:36,1373.0,116.0,1,0.0,0,0.0,0,82.5,1,1113.5,1,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 04:11:44,1352.0,108.0,1,0.0,0,0.0,0,81.0,1,1113.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:52,1335.0,108.0,1,0.0,0,0.0,0,77.0,1,1106.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:00,1295.0,114.0,1,0.0,0,0.0,0,78.0,1,1048.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:08,262.0,120.0,1,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:12:16,270.0,126.0,1,0.0,0,0.0,0,84.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:12:24,257.0,121.0,1,0.0,0,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:12:32,251.0,118.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:40,292.0,112.0,1,0.0,0,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 04:12:48,263.0,114.0,1,0.0,0,0.0,0,79.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:12:56,256.0,115.0,1,0.0,0,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:04,244.0,120.0,1,0.0,0,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:12,316.0,121.0,1,0.0,0,0.0,0,85.0,1,0.0,0,0.0,0,13.0,0,42.0,0,0.0,0
2014-04-01 04:13:20,267.0,124.0,1,0.0,0,0.0,0,78.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:13:28,249.0,121.0,1,0.0,0,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:36,2088.0,122.0,1,1826.0,1,0.0,0,85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:44,2040.0,112.0,1,1805.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:52,2066.0,116.0,1,1826.0,1,0.0,0,69.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:00,2063.0,123.5,1,1807.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:08,2037.0,122.25,1,1782.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:16,2011.0,121.0,1,1757.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:24,2078.0,120.0,1,1822.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:32,2087.5,119.0,1,1836.5,1,0.0,0,80.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:40,2009.75,60.0,1,1811.75,1,0.0,0,81.5,1,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:48,1932.0,1.0,0,1787.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:56,1900.0,1.0,0,1764.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:04,1960.0,1.0,0,1837.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:12,1823.0,1.0,0,1683.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:20,1942.0,1.0,0,1801.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:28,1868.0,1.0,0,1748.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:36,1929.0,1.0,0,1792.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:44,1935.5,1.0,0,1786.0,1,0.0,0,82.5,1,0.5,0,0.0,0,7.5,0,0.0,0,4.5,0
2014-04-01 04:15:52,1974.0,1.0,0,1841.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:00,1969.0,1.0,0,1834.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:08,1832.0,1.0,0,1700.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:16,2028.0,1.0,0,1848.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 04:16:24,1966.0,1.0,0,1840.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:32,1970.0,1.0,0,1794.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:40,1974.0,1.0,0,1846.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:48,1936.0,1.0,0,1807.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:56,1947.0,1.0,0,1764.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 04:17:04,2039.0,1.0,0,1904.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:12,1938.0,1.0,0,1781.0,1,0.0,0,82.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:17:20,1902.0,1.0,0,1760.0,1,0.0,0,78.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:17:28,1887.0,1.0,0,1751.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:36,1932.0,1.0,0,1773.0,1,0.0,0,80.0,1,0.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:17:44,1867.0,1.0,0,1734.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:52,1894.0,1.0,0,1765.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:00,1872.0,1.0,0,1734.0,1,0.0,0,86.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:08,1810.0,1.0,0,1678.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:16,1952.0,1.0,0,1818.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:24,1912.0,1.0,0,1780.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:32,1949.0,1.0,0,1816.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:40,1791.0,1.0,0,1656.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:48,2062.0,1.0,0,1869.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,48.0,0,0.0,0
2014-04-01 04:18:56,1869.0,1.0,0,1733.0,1,0.0,0,77.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:04,1891.0,1.0,0,1760.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:12,1948.0,1.0,0,1813.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:20,1915.0,1.0,0,1762.0,1,0.0,0,82.0,1,1.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:19:28,2000.0,1.0,0,1842.5,1,0.0,0,75.5,1,0.5,0,0.0,0,7.0,0,20.5,0,0.0,0
2014-04-01 04:19:36,1948.75,1.0,0,1802.25,1,0.0,0,77.75,1,0.75,0,0.0,0,3.5,0,10.25,0,0.0,0
2014-04-01 04:19:44,1897.5,1.0,0,1762.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:52,1987.0,1.0,0,1846.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:00,1945.0,1.0,0,1810.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:08,1950.0,1.0,0,1803.0,1,0.0,0,72.0,1,1.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:20:16,1872.0,1.0,0,1738.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:24,1906.0,1.0,0,1772.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:32,1909.0,1.0,0,1732.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,42.0,0,0.0,0
2014-04-01 04:20:40,1932.0,1.0,0,1780.0,1,0.0,0,78.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:20:48,1898.0,1.0,0,1773.0,1,0.0,0,74.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:56,1927.0,1.0,0,1789.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:04,2000.0,1.0,0,1864.0,1,0.0,0,75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:12,1946.0,1.0,0,1804.0,1,0.0,0,78.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:21:20,1945.0,1.0,0,1808.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:28,1931.0,1.0,0,1802.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:36,1984.0,1.0,0,1847.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:21:44,1936.0,1.0,0,1800.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:52,2001.0,1.0,0,1860.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:00,1952.0,1.0,0,1800.0,1,0.0,0,79.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:22:08,1928.0,1.0,0,1795.0,1,0.0,0,84.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:16,1882.0,1.0,0,1748.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:24,2025.0,1.0,0,1892.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:32,1982.0,1.0,0,1847.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:40,1960.0,1.0,0,1792.0,1,0.0,0,78.0,1,0.0,0,0.0,0,0.0,0,44.0,0,0.0,0
2014-04-01 04:22:48,1980.0,1.0,0,1835.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:22:56,1825.0,1.0,0,1696.0,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:04,1898.0,1.0,0,1754.0,1,0.0,0,83.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:12,1901.0,1.0,0,1750.0,1,0.0,0,84.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:23:20,2021.5,1.0,0,1868.0,1,0.0,0,77.5,1,0.5,0,0.0,0,15.5,0,0.0,0,5.0,0
2014-04-01 04:23:28,2058.5,62.5,1,1845.75,1,0.0,0,79.0,1,0.5,0,0.0,0,11.5,0,0.0,0,2.5,0
2014-04-01 04:23:36,2095.5,124.0,1,1823.5,1,0.0,0,80.5,1,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:23:44,2034.0,124.0,1,1776.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:23:52,2123.0,131.0,1,1864.0,1,0.0,0,79.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:00,2106.5,126.5,1,1825.5,1,0.0,0,79.5,1,0.5,0,0.0,0,0.0,0,23.5,0,0.0,0
2014-04-01 04:24:08,2090.0,122.0,1,1787.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,47.0,0,0.0,0
2014-04-01 04:24:16,2000.0,115.0,1,1762.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:24,2061.0,124.0,1,1810.0,1,0.0,0,79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:32,2138.0,117.0,1,1889.0,1,0.0,0,73.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:40,2055.0,113.0,1,1807.0,1,0.0,0,81.0,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:24:48,2068.0,112.0,1,1812.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:24:56,2088.0,116.0,1,1840.0,1,0.0,0,83.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:04,2070.0,117.0,1,1816.0,1,0.0,0,82.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:12,2085.0,128.0,1,1824.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:20,2087.0,115.0,1,1833.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:28,2038.0,117.0,1,1792.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:25:36,3197.0,111.0,1,1887.0,1,0.0,0,75.0,1,1066.0,1,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:25:44,3121.0,120.0,1,1765.0,1,0.0,0,79.0,1,1093.0,1,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:25:52,3004.0,121.0,1,1669.0,1,0.0,0,81.0,1,1087.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:00,3125.0,122.0,1,1819.0,1,0.0,0,81.0,1,1062.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:08,3232.0,125.0,1,1880.0,1,0.0,0,79.0,1,1097.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:16,3215.0,120.0,1,1840.0,1,0.0,0,79.0,1,1118.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:24,3138.0,120.0,1,1787.0,1,0.0,0,79.0,1,1106.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:32,3245.0,121.0,1,1880.0,1,0.0,0,75.0,1,1121.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:40,3202.0,117.0,1,1844.0,1,0.0,0,78.33333333333333,1,1112.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:26:48,3235.0,119.0,1,1843.5,1,0.0,0,81.66666666666667,1,1118.0,1,0.0,0,0.0,0,23.0,0,0.0,0
2014-04-01 04:26:56,3268.0,121.0,1,1843.0,1,0.0,0,85.0,1,1124.0,1,0.0,0,0.0,0,46.0,0,0.0,0
2014-04-01 04:27:04,3056.0,113.0,1,1704.0,1,0.0,0,82.0,1,1109.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:12,3190.0,120.0,1,1835.0,1,0.0,0,77.0,1,1108.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:20,2033.5,118.0,1,1781.5,1,0.0,0,78.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:28,2122.0,110.0,1,1864.0,1,0.0,0,79.0,1,0.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:27:36,2113.0,123.0,1,1808.0,1,0.0,0,76.0,1,1.0,0,0.0,0,15.0,0,40.0,0,0.0,0
2014-04-01 04:27:44,2124.0,120.0,1,1882.0,1,0.0,0,72.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:27:52,2069.0,122.0,1,1815.0,1,0.0,0,82.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:00,2122.0,118.0,1,1852.0,1,0.0,0,82.0,1,0.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 04:28:08,529.0,123.0,1,253.0,1,0.0,0,82.0,1,0.0,0,0.0,0,14.0,0,0.0,0,0.0,0
2014-04-01 04:28:16,503.0,117.0,1,258.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:24,527.0,121.0,1,273.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:32,507.0,123.0,1,253.0,1,0.0,0,77.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:40,489.0,121.0,1,240.0,1,0.0,0,76.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:48,526.0,121.0,1,272.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:28:56,507.0,116.0,1,245.0,1,0.0,0,84.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
2014-04-01 04:29:04,534.0,116.0,1,262.0,1,0.0,0,82.0,1,1.0,0,0.0,0,16.0,0,0.0,0,0.0,0
2014-04-01 04:29:12,512.0,119.0,1,252.0,1,0.0,0,86.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:20,509.0,118.0,1,262.0,1,0.0,0,76.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:28,491.0,113.0,1,253.0,1,0.0,0,80.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:36,504.0,121.0,1,248.0,1,0.0,0,76.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:44,497.0,61.0,1,247.0,1,0.0,0,75.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:29:52,406.0,1.0,0,271.0,1,0.0,0,80.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:30:00,374.0,1.0,0,247.0,1,0.0,0,84.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:30:08,366.0,1.0,0,217.0,1,0.0,0,79.0,1,1.0,0,0.0,0,15.0,0,0.0,0,0.0,0
2014-04-01 04:30:16,395.0,1.0,0,260.0,1,0.0,0,81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:30:24,346.0,1.0,0,211.0,1,0.0,0,78.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:30:32,412.0,1.0,0,265.0,1,0.0,0,80.0,1,1.0,0,0.0,0,13.0,0,0.0,0,0.0,0
