Time,Aggregate,Fridge_Freezer_1,Fridge_Freezer_1_ON,Fridge_Freezer_2,Fridge_Freezer_2_ON,Electric_Heater_1,Electric_Heater_1_ON,Electric_Heater_2,Electric_Heater_2_ON,Washing_Machine,Washing_Machine_ON,Dishwasher,Dishwasher_ON,Computer_Site,Computer_Site_ON,Television_Site,Television_Site_ON,Dehumidifier_Heater,Dehumidifier_Heater_ON
2014-04-01 03:57:28,137.0,1.0,0,0.0,0,0.0,0,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:36,133.0,1.0,0,0.0,0,0.0,0,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:57:44,1094.5,1.0,0,946.5,1,0.0,0,80.0,0,0.5,0,0.0,0,8.0,0,0.0,0,5.5,0
2014-04-01 03:57:52,2056.0,1.0,0,1893.0,1,0.0,0,79.0,0,0.0,0,0.0,0,16.0,1,0.0,0,11.0,0
2014-04-01 03:58:00,1941.0,1.0,0,1808.0,1,0.0,0,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:08,1905.0,1.0,0,1765.0,1,0.0,0,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:16,4167.0,1.0,0,1831.0,1,0.0,0,81.0,0,1.0,0,2155.0,1,0.0,0,44.0,1,0.0,0
2014-04-01 03:58:24,4235.0,1.0,0,1804.0,1,0.0,0,78.0,0,0.0,0,2295.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:32,4135.0,1.0,0,1766.0,1,0.0,0,81.0,0,1.0,0,2233.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:40,4154.0,1.0,0,1756.0,1,0.0,0,78.0,0,1.0,0,2257.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:48,4063.0,1.0,0,1805.0,1,0.0,0,80.0,0,1.0,0,2126.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:58:56,4150.0,1.0,0,1860.0,1,0.0,0,82.0,0,1.0,0,2153.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:04,4156.0,1.0,0,1816.0,1,0.0,0,81.0,0,1.0,0,2203.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:12,4187.0,1.0,0,1852.0,1,0.0,0,80.0,0,1.0,0,2200.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:20,4107.0,1.0,0,1783.0,1,0.0,0,81.0,0,1.0,0,2186.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:28,4203.0,1.0,0,1795.0,1,0.0,0,74.0,0,1.0,0,2260.0,1,0.0,0,0.0,0,9.0,0
2014-04-01 03:59:36,4052.0,1.0,0,1818.0,1,0.0,0,83.0,0,1.0,0,2093.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 03:59:44,4088.0,1.0,0,1707.0,1,0.0,0,77.0,0,1.0,0,2241.0,1,15.0,1,0.0,0,0.0,0
2014-04-01 03:59:52,2986.5,1.0,0,1818.0,1,0.0,0,80.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:00:00,1885.0,1.0,0,1732.0,1,0.0,0,83.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:00:08,1946.0,1.0,0,1770.0,1,0.0,0,80.0,0,1.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 04:00:16,1979.0,1.0,0,1833.0,1,0.0,0,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:00:24,1956.0,1.0,0,1805.0,1,0.0,0,83.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:00:32,1994.0,1.0,0,1856.0,1,0.0,0,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:40,1980.0,1.0,0,1814.0,1,0.0,0,80.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:48,1978.0,1.0,0,1848.0,1,0.0,0,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:00:56,2014.0,1.0,0,1873.0,1,0.0,0,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:04,1896.0,1.0,0,1749.0,1,0.0,0,75.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:01:12,1865.0,1.0,0,1735.0,1,0.0,0,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:01:20,1935.0,1.0,0,1776.0,1,0.0,0,85.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:01:28,1937.75,1.0,0,1791.5,1,0.0,0,81.25,0,0.25,0,0.0,0,10.25,1,0.0,0,0.0,0
2014-04-01 04:01:36,1940.5,1.0,0,1807.0,1,0.0,0,77.5,0,0.5,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 04:01:44,1893.0,1.0,0,1753.0,1,0.0,0,71.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:01:52,1978.0,1.0,0,1824.0,1,0.0,0,75.5,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:02:00,1979.0,1.0,0,1832.0,1,0.0,0,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:02:08,2028.0,1.0,0,1848.0,1,0.0,0,86.0,0,1.0,0,0.0,0,0.0,0,41.0,1,0.0,0
2014-04-01 04:02:16,1894.0,1.0,0,1766.0,1,0.0,0,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:24,1864.0,1.0,0,1738.0,1,0.0,0,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:32,1934.0,1.0,0,1792.0,1,0.0,0,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:40,1948.0,1.0,0,1809.0,1,0.0,0,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:02:48,1962.0,1.0,0,1815.0,1,0.0,0,83.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:02:56,1892.0,1.0,0,1761.0,1,0.0,0,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:04,1895.4285714285713,1.0,0,1756.857142857143,1,0.0,0,83.57142857142857,0,0.14285714285714285,0,0.0,0,0.0,0,6.428571428571429,0,0.0,0
2014-04-01 04:03:12,1898.857142857143,1.0,0,1752.7142857142858,1,0.0,0,83.14285714285714,0,0.2857142857142857,0,0.0,0,0.0,0,12.857142857142858,1,0.0,0
2014-04-01 04:03:20,1902.2857142857142,1.0,0,1748.5714285714287,1,0.0,0,82.71428571428571,0,0.42857142857142855,0,0.0,0,0.0,0,19.285714285714285,1,0.0,0
2014-04-01 04:03:28,1905.7142857142858,1.0,0,1744.4285714285713,1,0.0,0,82.28571428571429,0,0.5714285714285714,0,0.0,0,0.0,0,25.714285714285715,1,0.0,0
2014-04-01 04:03:36,1909.142857142857,1.0,0,1740.2857142857142,1,0.0,0,81.85714285714286,0,0.7142857142857142,0,0.0,0,0.0,0,32.142857142857146,1,0.0,0
2014-04-01 04:03:44,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:03:52,1916.0,1.0,0,1732.0,1,0.0,0,81.0,0,1.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 04:04:00,1943.0,1.0,0,1801.0,1,0.0,0,82.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:08,1947.0,1.0,0,1806.0,1,0.0,0,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:16,2019.0,1.0,0,1879.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:24,1957.0,1.0,0,1823.0,1,0.0,0,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:32,1941.0,1.0,0,1806.0,1,0.0,0,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:04:40,1891.0,1.0,0,1750.0,1,0.0,0,75.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:04:48,1944.0,1.0,0,1797.0,1,0.0,0,76.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:04:56,1957.0,1.0,0,1830.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:04,1934.0,1.0,0,1801.0,1,0.0,0,81.5,0,0.5,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 04:05:12,1911.0,1.0,0,1772.0,1,0.0,0,83.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:05:20,1920.0,1.0,0,1766.0,1,0.0,0,75.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:05:28,1906.0,1.0,0,1772.0,1,0.0,0,73.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:05:36,1855.0,1.0,0,1725.0,1,0.0,0,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:05:44,1880.0,1.0,0,1731.0,1,0.0,0,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:05:52,1958.5,1.0,0,1818.5,1,0.0,0,81.0,0,0.5,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 04:06:00,1922.0,1.0,0,1788.0,1,0.0,0,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:08,2042.0,1.0,0,1912.0,1,0.0,0,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:16,1929.0,1.0,0,1793.0,1,0.0,0,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:24,1907.5,1.0,0,1767.0,1,0.0,0,79.0,0,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:06:32,1886.0,1.0,0,1741.0,1,0.0,0,78.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:06:40,1887.0,1.0,0,1739.0,1,0.0,0,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:48,1979.0,122.0,1,1735.0,1,0.0,0,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:06:56,2033.0,122.0,1,1733.0,1,0.0,0,77.0,0,0.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 04:07:04,2157.0,119.0,1,1907.0,1,0.0,0,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:12,2068.0,119.0,1,1814.0,1,0.0,0,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:20,1959.0,121.0,1,1697.0,1,0.0,0,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 04:07:28,2139.0,121.0,1,1879.0,1,0.0,0,73.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:07:36,2072.0,126.0,1,1816.0,1,0.0,0,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:44,2096.0,119.0,1,1831.0,1,0.0,0,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:07:52,2021.0,120.0,1,1771.0,1,0.0,0,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:00,2138.0,127.0,1,1878.0,1,0.0,0,82.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:08,2059.0,125.0,1,1779.0,1,0.0,0,80.0,0,0.5,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:08:16,1951.0,124.5,1,1702.0,1,0.0,0,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:24,2004.0,124.0,1,1749.0,1,0.0,0,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:32,2044.0,122.0,1,1790.0,1,0.0,0,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:40,2028.0,110.0,1,1771.0,1,0.0,0,80.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:08:48,2170.0,120.0,1,1906.0,1,0.0,0,85.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:08:56,2066.0,117.0,1,1818.0,1,0.0,0,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:04,1981.0,120.0,1,1725.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:12,2150.0,118.0,1,1845.0,1,0.0,0,82.0,0,1.0,0,0.0,0,0.0,0,49.0,1,0.0,0
2014-04-01 04:09:20,2023.0,116.0,1,1757.0,1,0.0,0,76.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:09:28,2012.0,116.0,1,1756.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:09:36,2063.0,123.5,1,1798.5,1,0.0,0,78.5,0,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:09:44,2075.5,121.75,1,1816.75,1,0.0,0,81.25,0,0.75,0,0.0,0,3.75,0,0.0,0,0.0,0
2014-04-01 04:09:52,2088.0,120.0,1,1835.0,1,0.0,0,84.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:00,2162.0,114.0,1,1858.0,1,0.0,0,81.0,0,0.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 04:10:08,2031.0,126.0,1,1764.0,1,0.0,0,84.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:16,2000.0,116.0,1,1755.0,1,0.0,0,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:24,2043.0,121.0,1,1747.0,1,0.0,0,81.0,0,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 04:10:32,2090.0,107.0,1,1844.0,1,0.0,0,84.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:40,2007.0,119.0,1,1760.5,1,0.0,0,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:48,1934.0,119.0,1,1677.0,1,0.0,0,82.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:10:56,2089.0,113.0,1,1845.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:04,2174.0,132.0,1,1909.0,1,0.0,0,83.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:12,2050.0,118.0,1,1792.0,1,0.0,0,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:20,2148.0,125.0,1,1889.0,1,0.0,0,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:28,2101.0,126.0,1,1835.0,1,0.0,0,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:36,2081.0,127.0,1,1825.0,1,0.0,0,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:44,1992.0,124.0,1,1729.0,1,0.0,0,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:11:52,1993.0,118.0,1,1741.0,1,0.0,0,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:00,2020.0,120.0,1,1774.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:08,1951.0,120.0,1,1692.0,1,0.0,0,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:16,1989.0,128.0,1,1732.0,1,0.0,0,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:24,2126.0,128.0,1,1875.0,1,0.0,0,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:32,2101.0,122.0,1,1836.0,1,0.0,0,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,0
2014-04-01 04:12:40,2075.0,112.0,1,1817.0,1,0.0,0,87.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:48,1975.0,121.0,1,1723.0,1,0.0,0,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:12:56,577.0,112.0,1,276.0,1,0.0,0,79.0,0,0.0,0,0.0,0,0.0,0,49.0,1,0.0,0
2014-04-01 04:13:04,401.0,1.0,0,260.0,1,0.0,0,77.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:13:12,407.0,1.0,0,228.0,1,0.0,0,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:20,407.0,1.0,0,272.0,1,0.0,0,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:28,366.0,1.0,0,233.0,1,0.0,0,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:36,412.0,1.0,0,273.0,1,0.0,0,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:44,386.0,1.0,0,259.0,1,0.0,0,85.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:13:52,304.0,1.0,0,254.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:00,322.5,1.0,0,281.0,1,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:14:08,341.0,1.0,0,284.0,1,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:14:16,299.0,1.0,0,240.5,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,4.5,0
2014-04-01 04:14:24,307.0,1.0,0,243.25,1,0.0,0,0.0,0,0.75,0,0.0,0,6.5,0,0.0,0,2.25,0
2014-04-01 04:14:32,315.0,1.0,0,246.0,1,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:14:40,314.0,1.0,0,259.0,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:14:48,291.0,1.0,0,215.0,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:14:56,364.0,1.0,0,262.0,1,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,41.0,1,0.0,0
2014-04-01 04:15:04,358.0,1.0,0,242.0,1,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,44.0,1,0.0,0
2014-04-01 04:15:12,305.0,1.0,0,245.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:20,298.0,1.0,0,228.0,1,0.0,0,0.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:15:28,312.0,1.0,0,254.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:36,265.0,1.0,0,216.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:15:44,351.0,1.0,0,247.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,1,0.0,0
2014-04-01 04:15:52,290.0,1.0,0,235.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:00,304.5,1.0,0,232.0,1,0.0,0,0.0,0,1.0,0,0.0,0,7.5,0,0.0,0,5.0,0
2014-04-01 04:16:08,295.25,1.0,0,229.5,1,0.0,0,0.0,0,1.0,0,0.0,0,3.75,0,0.0,0,2.5,0
2014-04-01 04:16:16,286.0,1.0,0,227.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:16:24,334.0,1.0,0,262.5,1,0.0,0,0.0,0,0.5,0,0.0,0,14.5,1,0.0,0,0.0,0
2014-04-01 04:16:32,324.75,1.0,0,257.25,1,0.0,0,0.0,0,0.5,0,0.0,0,11.0,1,0.0,0,0.0,0
2014-04-01 04:16:40,315.5,1.0,0,252.0,1,0.0,0,0.0,0,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 04:16:48,318.25,1.0,0,257.5,1,0.0,0,0.0,0,0.75,0,0.0,0,3.75,0,0.0,0,0.0,0
2014-04-01 04:16:56,321.0,1.0,0,263.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:04,337.0,1.0,0,260.5,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,22.0,1,0.0,0
2014-04-01 04:17:12,318.0,1.0,0,250.25,1,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,11.0,1,0.0,0
2014-04-01 04:17:20,299.0,1.0,0,240.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:28,296.0,1.0,0,243.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:36,302.0,1.0,0,249.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:44,318.0,1.0,0,261.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:17:52,304.0,1.0,0,231.0,1,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,8.0,0
2014-04-01 04:18:00,297.0,1.0,0,246.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:08,331.0,1.0,0,269.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:16,383.0,1.0,0,284.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 04:18:24,312.0,1.0,0,261.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:32,287.0,1.0,0,229.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:40,306.0,1.0,0,257.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:18:48,307.0,1.0,0,250.0,1,0.0,0,0.0,0,0.5,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 04:18:56,308.0,1.0,0,243.0,1,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:19:04,334.5,1.0,0,258.0,1,0.0,0,0.0,0,1.0,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 04:19:12,270.0,1.0,0,213.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:20,315.0,1.0,0,249.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:28,322.0,1.0,0,253.0,1,0.0,0,0.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 04:19:36,291.0,1.0,0,233.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:19:44,356.0,1.0,0,246.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,44.0,1,9.0,0
2014-04-01 04:19:52,304.0,1.0,0,259.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:00,322.0,2.0,0,251.0,1,0.0,0,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:20:08,291.0,1.0,0,235.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:20:16,336.0,1.0,0,264.0,1,0.0,0,0.0,0,1.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 04:20:24,334.625,1.0,0,265.75,1,0.0,0,0.0,0,0.875,0,0.0,0,11.375,1,0.0,0,0.0,0
2014-04-01 04:20:32,333.25,1.0,0,267.5,1,0.0,0,0.0,0,0.75,0,0.0,0,9.75,0,0.0,0,0.0,0
2014-04-01 04:20:40,331.875,1.0,0,269.25,1,0.0,0,0.0,0,0.625,0,0.0,0,8.125,0,0.0,0,0.0,0
2014-04-01 04:20:48,330.5,1.0,0,271.0,1,0.0,0,0.0,0,0.5,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 04:20:56,329.125,0.0,0,272.75,1,0.0,0,0.0,0,0.375,0,0.0,0,4.875,0,0.0,0,0.0,0
2014-04-01 04:21:04,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:12,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:20,325.0,1.0,0,278.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:28,287.0,1.0,0,214.0,1,0.0,0,0.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 04:21:36,308.0,1.0,0,249.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:44,310.0,1.0,0,263.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:21:52,321.0,1.0,0,265.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:00,289.0,1.0,0,219.0,1,0.0,0,0.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 04:22:08,344.0,1.0,0,246.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,42.0,1,0.0,0
2014-04-01 04:22:16,327.0,1.0,0,262.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:24,297.0,1.0,0,247.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 04:22:32,315.0,1.0,0,260.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
